// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing

//<4302> ただのエロ少年
<4302> ただのエロ少年

//<4303> ユリブサイク
<4303> ユリブサイク

//<4304> ドピュッシー
<4304> ドピュッシー

//<4305> アメリカンエロドッグ
<4305> アメリカンエロドッグ

//<4306> ゼウス
<4306> ゼウス

//<4307> 日向markⅡ
<4307> 日向markⅡ

//<4308> 糞虫
<4308> 糞虫

//<4309> 量産型日向
<4309> 量産型日向

//<4310> ？？
<4310> ？？

//<4311> 「うーん…」
<4311> 「うーん…」

//<4312> nothing
<4312> nothing

//<4313> nothing
<4313> nothing

//<4314> nothing
<4314> nothing

//<4315> nothing
<4315> nothing

//<4316> nothing
<4316> nothing

//<4317> nothing
<4317> nothing

//<4318> しばらく脱出の方法を考える。
<4318> しばらく脱出の方法を考える。

//<4319> 天使
<4319> 天使

//<4320> かなで
<4320> かなで

//<4321> 女生徒
<4321> 女生徒

//<4322> ？？
<4322> ？？

//<4323> 『ハンドソニック・ヴァージョン２』
<4323> 『ハンドソニック・ヴァージョン２』

//<4324> nothing
<4324> nothing

//<4325> nothing
<4325> nothing

//<4326> nothing
<4326> nothing

//<4327> nothing
<4327> nothing

//<4328> nothing
<4328> nothing

//<4329> 不意に声がして我に返る。
<4329> 不意に声がして我に返る。

//<4330> 音無
<4330> 音無

//<4331> クソ坊主
<4331> クソ坊主

//<4332> 代理人
<4332> 代理人

//<4333> 微妙すぎるイケメン
<4333> 微妙すぎるイケメン

//<4334> ロリコン
<4334> ロリコン

//<4335> メガネ仲間
<4335> メガネ仲間

//<4336> 暗算日本記録保持者
<4336> 暗算日本記録保持者

//<4337> 通り魔
<4337> 通り魔

//<4338> 記憶ナシ男
<4338> 記憶ナシ男

//<4339> 音速
<4339> 音速

//<4340> 無限
<4340> 無限

//<4341> エロ侍
<4341> エロ侍

//<4342> エロエロ団ナンバー１
<4342> エロエロ団ナンバー１

//<4343> ただのエロ少年
<4343> ただのエロ少年

//<4344> ユリブサイク
<4344> ユリブサイク

//<4345> ドピュッシー
<4345> ドピュッシー

//<4346> アメリカンエロドッグ
<4346> アメリカンエロドッグ

//<4347> ゼウス
<4347> ゼウス

//<4348> 日向markⅡ
<4348> 日向markⅡ

//<4349> 糞虫
<4349> 糞虫

//<4350> 量産型日向
<4350> 量産型日向

//<4351> ？？
<4351> ？？

//<4352> 「なんだ？」
<4352> 「なんだ？」

//<4353> se_handsonic2
<4353> se_handsonic2

//<4354> nothing
<4354> nothing

//<4355> 
<4355> 

//<4356> 
<4356> 

//<4357> nothing
<4357> nothing

//<4358> ぶぉんと音がして、さらに刃が薄く、伸びた。
<4358> ぶぉんと音がして、さらに刃が薄く、伸びた。

//<4359> nothing
<4359> nothing

//<4360> 
<4360> 

//<4361> 
<4361> 

//<4362> nothing
<4362> nothing

//<4363> 天使
<4363> 天使

//<4364> かなで
<4364> かなで

//<4365> 女生徒
<4365> 女生徒

//<4366> ？？
<4366> ？？

//<4367> 「高速性に特化したフォルム」
<4367> 「高速性に特化したフォルム」

//<4368> nothing
<4368> nothing

//<4369> nothing
<4369> nothing

//<4370> nothing
<4370> nothing

//<4371> nothing
<4371> nothing

//<4372> nothing
<4372> nothing

//<4373> nothing
<4373> nothing

//<4374> それで再び鉄の扉に立ち向かう。
<4374> それで再び鉄の扉に立ち向かう。

//<4375> se_handsonicattack
<4375> se_handsonicattack

//<4376> かしん！
<4376> かしん！

//<4377> 　かしん！
<4377> 　かしん！

//<4378> 結果は同じだった。
<4378> 結果は同じだった。

//<4379> nothing
<4379> nothing

//<4380> 
<4380> 

//<4381> 
<4381> 

//<4382> nothing
<4382> nothing

//<4383> 天使
<4383> 天使

//<4384> かなで
<4384> かなで

//<4385> 女生徒
<4385> 女生徒

//<4386> ？？
<4386> ？？

//<4387> 『ハンドソニック・ヴァージョン３』
<4387> 『ハンドソニック・ヴァージョン３』

//<4388> se_handsonic3
<4388> se_handsonic3

//<4389> nothing
<4389> nothing

//<4390> 
<4390> 

//<4391> 
<4391> 

//<4392> nothing
<4392> nothing

//<4393> 今度は、刃先が３つの爪のような形になった。
<4393> 今度は、刃先が３つの爪のような形になった。

//<4394> nothing
<4394> nothing

//<4395> 
<4395> 

//<4396> 
<4396> 

//<4397> nothing
<4397> nothing

//<4398> 天使
<4398> 天使

//<4399> かなで
<4399> かなで

//<4400> 女生徒
<4400> 女生徒

//<4401> ？？
<4401> ？？

//<4402> 「無粋ね」
<4402> 「無粋ね」

//<4403> 音無
<4403> 音無

//<4404> クソ坊主
<4404> クソ坊主

//<4405> 代理人
<4405> 代理人

//<4406> 微妙すぎるイケメン
<4406> 微妙すぎるイケメン

//<4407> ロリコン
<4407> ロリコン

//<4408> メガネ仲間
<4408> メガネ仲間

//<4409> 暗算日本記録保持者
<4409> 暗算日本記録保持者

//<4410> 通り魔
<4410> 通り魔

//<4411> 記憶ナシ男
<4411> 記憶ナシ男

//<4412> 音速
<4412> 音速

//<4413> 無限
<4413> 無限

//<4414> エロ侍
<4414> エロ侍

//<4415> エロエロ団ナンバー１
<4415> エロエロ団ナンバー１

//<4416> ただのエロ少年
<4416> ただのエロ少年

//<4417> ユリブサイク
<4417> ユリブサイク

//<4418> ドピュッシー
<4418> ドピュッシー

//<4419> アメリカンエロドッグ
<4419> アメリカンエロドッグ

//<4420> ゼウス
<4420> ゼウス

//<4421> 日向markⅡ
<4421> 日向markⅡ

//<4422> 糞虫
<4422> 糞虫

//<4423> 量産型日向
<4423> 量産型日向

//<4424> ？？
<4424> ？？

//<4425> 「かっこいいじゃん」
<4425> 「かっこいいじゃん」

//<4426> 気づかれぬよう目の端に溜まっていた涙を拭う。
<4426> 気づかれぬよう目の端に溜まっていた涙を拭う。

//<4427> nothing
<4427> nothing

//<4428> 
<4428> 

//<4429> 
<4429> 

//<4430> nothing
<4430> nothing

//<4431> 天使
<4431> 天使

//<4432> かなで
<4432> かなで

//<4433> 女生徒
<4433> 女生徒

//<4434> ？？
<4434> ？？

//<4435> 「でも、これでも扉は開かないわ」
<4435> 「でも、これでも扉は開かないわ」

//<4436> 音無
<4436> 音無

//<4437> クソ坊主
<4437> クソ坊主

//<4438> 代理人
<4438> 代理人

//<4439> 微妙すぎるイケメン
<4439> 微妙すぎるイケメン

//<4440> ロリコン
<4440> ロリコン

//<4441> メガネ仲間
<4441> メガネ仲間

//<4442> 暗算日本記録保持者
<4442> 暗算日本記録保持者

//<4443> 通り魔
<4443> 通り魔

//<4444> 記憶ナシ男
<4444> 記憶ナシ男

//<4445> 音速
<4445> 音速

//<4446> 無限
<4446> 無限

//<4447> エロ侍
<4447> エロ侍

//<4448> エロエロ団ナンバー１
<4448> エロエロ団ナンバー１

//<4449> ただのエロ少年
<4449> ただのエロ少年

//<4450> ユリブサイク
<4450> ユリブサイク

//<4451> ドピュッシー
<4451> ドピュッシー

//<4452> アメリカンエロドッグ
<4452> アメリカンエロドッグ

//<4453> ゼウス
<4453> ゼウス

//<4454> 日向markⅡ
<4454> 日向markⅡ

//<4455> 糞虫
<4455> 糞虫

//<4456> 量産型日向
<4456> 量産型日向

//<4457> ？？
<4457> ？？

//<4458> 「もう他にはないのか？」
<4458> 「もう他にはないのか？」

//<4459> nothing
<4459> nothing

//<4460> 
<4460> 

//<4461> 
<4461> 

//<4462> nothing
<4462> nothing

//<4463> 天使
<4463> 天使

//<4464> かなで
<4464> かなで

//<4465> 女生徒
<4465> 女生徒

//<4466> ？？
<4466> ？？

//<4467> 『あるわ。ハンドソニック・ヴァージョン４』
<4467> 『あるわ。ハンドソニック・ヴァージョン４』

//<4468> se_handsonic4
<4468> se_handsonic4

//<4469> nothing
<4469> nothing

//<4470> 
<4470> 

//<4471> 
<4471> 

//<4472> nothing
<4472> nothing

//<4473> 手を宙に差し出す。すると、刃先がぷくりと丸く膨らんでいく。
<4473> 手を宙に差し出す。すると、刃先がぷくりと丸く膨らんでいく。

//<4474> そして臨界点に達して、一気に弾けた。
<4474> そして臨界点に達して、一気に弾けた。

//<4475> それは、花だった。
<4475> それは、花だった。

//<4476> nothing
<4476> nothing

//<4477> 
<4477> 

//<4478> 
<4478> 

//<4479> nothing
<4479> nothing

//<4480> 天使
<4480> 天使

//<4481> かなで
<4481> かなで

//<4482> 女生徒
<4482> 女生徒

//<4483> ？？
<4483> ？？

//<4484> 「果たしてこれは可愛いかしら？」
<4484> 「果たしてこれは可愛いかしら？」

//<4485> 音無
<4485> 音無

//<4486> クソ坊主
<4486> クソ坊主

//<4487> 代理人
<4487> 代理人

//<4488> 微妙すぎるイケメン
<4488> 微妙すぎるイケメン

//<4489> ロリコン
<4489> ロリコン

//<4490> メガネ仲間
<4490> メガネ仲間

//<4491> 暗算日本記録保持者
<4491> 暗算日本記録保持者

//<4492> 通り魔
<4492> 通り魔

//<4493> 記憶ナシ男
<4493> 記憶ナシ男

//<4494> 音速
<4494> 音速

//<4495> 無限
<4495> 無限

//<4496> エロ侍
<4496> エロ侍

//<4497> エロエロ団ナンバー１
<4497> エロエロ団ナンバー１

//<4498> ただのエロ少年
<4498> ただのエロ少年

//<4499> ユリブサイク
<4499> ユリブサイク

//<4500> ドピュッシー
<4500> ドピュッシー

//<4501> アメリカンエロドッグ
<4501> アメリカンエロドッグ

//<4502> ゼウス
<4502> ゼウス

//<4503> 日向markⅡ
<4503> 日向markⅡ

//<4504> 糞虫
<4504> 糞虫

//<4505> 量産型日向
<4505> 量産型日向

//<4506> ？？
<4506> ？？

//<4507> 「いや、相当禍々しいけど…」
<4507> 「いや、相当禍々しいけど…」

//<4508> nothing
<4508> nothing

//<4509> nothing
<4509> nothing

//<4510> nothing
<4510> nothing

//<4511> nothing
<4511> nothing

//<4512> nothing
<4512> nothing

//<4513> nothing
<4513> nothing

//<4514> とにかく、今あるもので脱出する方法を考えなければ…。
<4514> とにかく、今あるもので脱出する方法を考えなければ…。

//<4515> 辺りを改めて見回す。
<4515> 辺りを改めて見回す。

//<4516> 何に着目するべきか。
<4516> 何に着目するべきか。

//<4517> ハンドソニック
<4517> ハンドソニック

//<4518> ベッド
<4518> ベッド

//<4519> トイレ
<4519> トイレ

//<4520> selbtn : 
<4520> selbtn : 

//<4521> 今、見せてもらった、一連のハンドソニック…。
<4521> 今、見せてもらった、一連のハンドソニック…。

//<4522> 音無
<4522> 音無

//<4523> クソ坊主
<4523> クソ坊主

//<4524> 代理人
<4524> 代理人

//<4525> 微妙すぎるイケメン
<4525> 微妙すぎるイケメン

//<4526> ロリコン
<4526> ロリコン

//<4527> メガネ仲間
<4527> メガネ仲間

//<4528> 暗算日本記録保持者
<4528> 暗算日本記録保持者

//<4529> 通り魔
<4529> 通り魔

//<4530> 記憶ナシ男
<4530> 記憶ナシ男

//<4531> 音速
<4531> 音速

//<4532> 無限
<4532> 無限

//<4533> エロ侍
<4533> エロ侍

//<4534> エロエロ団ナンバー１
<4534> エロエロ団ナンバー１

//<4535> ただのエロ少年
<4535> ただのエロ少年

//<4536> ユリブサイク
<4536> ユリブサイク

//<4537> ドピュッシー
<4537> ドピュッシー

//<4538> アメリカンエロドッグ
<4538> アメリカンエロドッグ

//<4539> ゼウス
<4539> ゼウス

//<4540> 日向markⅡ
<4540> 日向markⅡ

//<4541> 糞虫
<4541> 糞虫

//<4542> 量産型日向
<4542> 量産型日向

//<4543> ？？
<4543> ？？

//<4544> 「……！」
<4544> 「……！」

//<4545> 俺は閃いた。
<4545> 俺は閃いた。

//<4546> 音無
<4546> 音無

//<4547> クソ坊主
<4547> クソ坊主

//<4548> 代理人
<4548> 代理人

//<4549> 微妙すぎるイケメン
<4549> 微妙すぎるイケメン

//<4550> ロリコン
<4550> ロリコン

//<4551> メガネ仲間
<4551> メガネ仲間

//<4552> 暗算日本記録保持者
<4552> 暗算日本記録保持者

//<4553> 通り魔
<4553> 通り魔

//<4554> 記憶ナシ男
<4554> 記憶ナシ男

//<4555> 音速
<4555> 音速

//<4556> 無限
<4556> 無限

//<4557> エロ侍
<4557> エロ侍

//<4558> エロエロ団ナンバー１
<4558> エロエロ団ナンバー１

//<4559> ただのエロ少年
<4559> ただのエロ少年

//<4560> ユリブサイク
<4560> ユリブサイク

//<4561> ドピュッシー
<4561> ドピュッシー

//<4562> アメリカンエロドッグ
<4562> アメリカンエロドッグ

//<4563> ゼウス
<4563> ゼウス

//<4564> 日向markⅡ
<4564> 日向markⅡ

//<4565> 糞虫
<4565> 糞虫

//<4566> 量産型日向
<4566> 量産型日向

//<4567> ？？
<4567> ？？

//<4568> 「そうだ！　ベッドだ！」
<4568> 「そうだ！　ベッドだ！」

//<4569> nothing
<4569> nothing

//<4570> nothing
<4570> nothing

//<4571> nothing
<4571> nothing

//<4572> nothing
<4572> nothing

//<4573> nothing
<4573> nothing

//<4574> 天使
<4574> 天使

//<4575> かなで
<4575> かなで

//<4576> 女生徒
<4576> 女生徒

//<4577> ？？
<4577> ？？

//<4578> 「ベッドがなに？」
<4578> 「ベッドがなに？」

//<4579> 音無
<4579> 音無

//<4580> クソ坊主
<4580> クソ坊主

//<4581> 代理人
<4581> 代理人

//<4582> 微妙すぎるイケメン
<4582> 微妙すぎるイケメン

//<4583> ロリコン
<4583> ロリコン

//<4584> メガネ仲間
<4584> メガネ仲間

//<4585> 暗算日本記録保持者
<4585> 暗算日本記録保持者

//<4586> 通り魔
<4586> 通り魔

//<4587> 記憶ナシ男
<4587> 記憶ナシ男

//<4588> 音速
<4588> 音速

//<4589> 無限
<4589> 無限

//<4590> エロ侍
<4590> エロ侍

//<4591> エロエロ団ナンバー１
<4591> エロエロ団ナンバー１

//<4592> ただのエロ少年
<4592> ただのエロ少年

//<4593> ユリブサイク
<4593> ユリブサイク

//<4594> ドピュッシー
<4594> ドピュッシー

//<4595> アメリカンエロドッグ
<4595> アメリカンエロドッグ

//<4596> ゼウス
<4596> ゼウス

//<4597> 日向markⅡ
<4597> 日向markⅡ

//<4598> 糞虫
<4598> 糞虫

//<4599> 量産型日向
<4599> 量産型日向

//<4600> ？？
<4600> ？？

//<4601> 「まだ俺たちは、このベッドの下に何かあるか知らない！」
<4601> 「まだ俺たちは、このベッドの下に何かあるか知らない！」

//<4602> nothing
<4602> nothing

//<4603> nothing
<4603> nothing

//<4604> nothing
<4604> nothing

//<4605> nothing
<4605> nothing

//<4606> nothing
<4606> nothing

//<4607> 天使
<4607> 天使

//<4608> かなで
<4608> かなで

//<4609> 女生徒
<4609> 女生徒

//<4610> ？？
<4610> ？？

//<4611> 「そうね」
<4611> 「そうね」

//<4612> 音無
<4612> 音無

//<4613> クソ坊主
<4613> クソ坊主

//<4614> 代理人
<4614> 代理人

//<4615> 微妙すぎるイケメン
<4615> 微妙すぎるイケメン

//<4616> ロリコン
<4616> ロリコン

//<4617> メガネ仲間
<4617> メガネ仲間

//<4618> 暗算日本記録保持者
<4618> 暗算日本記録保持者

//<4619> 通り魔
<4619> 通り魔

//<4620> 記憶ナシ男
<4620> 記憶ナシ男

//<4621> 音速
<4621> 音速

//<4622> 無限
<4622> 無限

//<4623> エロ侍
<4623> エロ侍

//<4624> エロエロ団ナンバー１
<4624> エロエロ団ナンバー１

//<4625> ただのエロ少年
<4625> ただのエロ少年

//<4626> ユリブサイク
<4626> ユリブサイク

//<4627> ドピュッシー
<4627> ドピュッシー

//<4628> アメリカンエロドッグ
<4628> アメリカンエロドッグ

//<4629> ゼウス
<4629> ゼウス

//<4630> 日向markⅡ
<4630> 日向markⅡ

//<4631> 糞虫
<4631> 糞虫

//<4632> 量産型日向
<4632> 量産型日向

//<4633> ？？
<4633> ？？

//<4634> 「もしかしたら、脱出できるような、下水に繋がる入り口が見つかるかも！」
<4634> 「もしかしたら、脱出できるような、下水に繋がる入り口が見つかるかも！」

//<4635> nothing
<4635> nothing

//<4636> nothing
<4636> nothing

//<4637> nothing
<4637> nothing

//<4638> nothing
<4638> nothing

//<4639> nothing
<4639> nothing

//<4640> 天使
<4640> 天使

//<4641> かなで
<4641> かなで

//<4642> 女生徒
<4642> 女生徒

//<4643> ？？
<4643> ？？

//<4644> 「そうね」
<4644> 「そうね」

//<4645> 俺はベッドの端を掴み、持ち上げようとする。
<4645> 俺はベッドの端を掴み、持ち上げようとする。

//<4646> が、固定されているので、まったく動かない。
<4646> が、固定されているので、まったく動かない。

//<4647> 音無
<4647> 音無

//<4648> クソ坊主
<4648> クソ坊主

//<4649> 代理人
<4649> 代理人

//<4650> 微妙すぎるイケメン
<4650> 微妙すぎるイケメン

//<4651> ロリコン
<4651> ロリコン

//<4652> メガネ仲間
<4652> メガネ仲間

//<4653> 暗算日本記録保持者
<4653> 暗算日本記録保持者

//<4654> 通り魔
<4654> 通り魔

//<4655> 記憶ナシ男
<4655> 記憶ナシ男

//<4656> 音速
<4656> 音速

//<4657> 無限
<4657> 無限

//<4658> エロ侍
<4658> エロ侍

//<4659> エロエロ団ナンバー１
<4659> エロエロ団ナンバー１

//<4660> ただのエロ少年
<4660> ただのエロ少年

//<4661> ユリブサイク
<4661> ユリブサイク

//<4662> ドピュッシー
<4662> ドピュッシー

//<4663> アメリカンエロドッグ
<4663> アメリカンエロドッグ

//<4664> ゼウス
<4664> ゼウス

//<4665> 日向markⅡ
<4665> 日向markⅡ

//<4666> 糞虫
<4666> 糞虫

//<4667> 量産型日向
<4667> 量産型日向

//<4668> ？？
<4668> ？？

//<4669> 「くそっ…」
<4669> 「くそっ…」

//<4670> 音無
<4670> 音無

//<4671> クソ坊主
<4671> クソ坊主

//<4672> 代理人
<4672> 代理人

//<4673> 微妙すぎるイケメン
<4673> 微妙すぎるイケメン

//<4674> ロリコン
<4674> ロリコン

//<4675> メガネ仲間
<4675> メガネ仲間

//<4676> 暗算日本記録保持者
<4676> 暗算日本記録保持者

//<4677> 通り魔
<4677> 通り魔

//<4678> 記憶ナシ男
<4678> 記憶ナシ男

//<4679> 音速
<4679> 音速

//<4680> 無限
<4680> 無限

//<4681> エロ侍
<4681> エロ侍

//<4682> エロエロ団ナンバー１
<4682> エロエロ団ナンバー１

//<4683> ただのエロ少年
<4683> ただのエロ少年

//<4684> ユリブサイク
<4684> ユリブサイク

//<4685> ドピュッシー
<4685> ドピュッシー

//<4686> アメリカンエロドッグ
<4686> アメリカンエロドッグ

//<4687> ゼウス
<4687> ゼウス

//<4688> 日向markⅡ
<4688> 日向markⅡ

//<4689> 糞虫
<4689> 糞虫

//<4690> 量産型日向
<4690> 量産型日向

//<4691> ？？
<4691> ？？

//<4692> 「お前の馬鹿力で試してみてくれないか」
<4692> 「お前の馬鹿力で試してみてくれないか」

//<4693> nothing
<4693> nothing

//<4694> nothing
<4694> nothing

//<4695> nothing
<4695> nothing

//<4696> nothing
<4696> nothing

//<4697> nothing
<4697> nothing

//<4698> 天使
<4698> 天使

//<4699> かなで
<4699> かなで

//<4700> 女生徒
<4700> 女生徒

//<4701> ？？
<4701> ？？

//<4702> 「………」
<4702> 「………」

//<4703> nothing
<4703> nothing

//<4704> nothing
<4704> nothing

//<4705> nothing
<4705> nothing

//<4706> nothing
<4706> nothing

//<4707> nothing
<4707> nothing

//<4708> nothing
<4708> nothing

//<4709> 無言のまま、ベッドに両手をかけ、持ち上げる。
<4709> 無言のまま、ベッドに両手をかけ、持ち上げる。

//<4710> めきめきめき！というすごい音がして、それが剥がされた。
<4710> めきめきめき！というすごい音がして、それが剥がされた。

//<4711> その下には何もなかった。
<4711> その下には何もなかった。

//<4712> 音無
<4712> 音無

//<4713> クソ坊主
<4713> クソ坊主

//<4714> 代理人
<4714> 代理人

//<4715> 微妙すぎるイケメン
<4715> 微妙すぎるイケメン

//<4716> ロリコン
<4716> ロリコン

//<4717> メガネ仲間
<4717> メガネ仲間

//<4718> 暗算日本記録保持者
<4718> 暗算日本記録保持者

//<4719> 通り魔
<4719> 通り魔

//<4720> 記憶ナシ男
<4720> 記憶ナシ男

//<4721> 音速
<4721> 音速

//<4722> 無限
<4722> 無限

//<4723> エロ侍
<4723> エロ侍

//<4724> エロエロ団ナンバー１
<4724> エロエロ団ナンバー１

//<4725> ただのエロ少年
<4725> ただのエロ少年

//<4726> ユリブサイク
<4726> ユリブサイク

//<4727> ドピュッシー
<4727> ドピュッシー

//<4728> アメリカンエロドッグ
<4728> アメリカンエロドッグ

//<4729> ゼウス
<4729> ゼウス

//<4730> 日向markⅡ
<4730> 日向markⅡ

//<4731> 糞虫
<4731> 糞虫

//<4732> 量産型日向
<4732> 量産型日向

//<4733> ？？
<4733> ？？

//<4734> 「………」
<4734> 「………」

//<4735> nothing
<4735> nothing

//<4736> nothing
<4736> nothing

//<4737> nothing
<4737> nothing

//<4738> nothing
<4738> nothing

//<4739> nothing
<4739> nothing

//<4740> 天使
<4740> 天使

//<4741> かなで
<4741> かなで

//<4742> 女生徒
<4742> 女生徒

//<4743> ？？
<4743> ？？

//<4744> 「おかげで、寝る場所がなくなったわ」
<4744> 「おかげで、寝る場所がなくなったわ」

//<4745> 音無
<4745> 音無

//<4746> クソ坊主
<4746> クソ坊主

//<4747> 代理人
<4747> 代理人

//<4748> 微妙すぎるイケメン
<4748> 微妙すぎるイケメン

//<4749> ロリコン
<4749> ロリコン

//<4750> メガネ仲間
<4750> メガネ仲間

//<4751> 暗算日本記録保持者
<4751> 暗算日本記録保持者

//<4752> 通り魔
<4752> 通り魔

//<4753> 記憶ナシ男
<4753> 記憶ナシ男

//<4754> 音速
<4754> 音速

//<4755> 無限
<4755> 無限

//<4756> エロ侍
<4756> エロ侍

//<4757> エロエロ団ナンバー１
<4757> エロエロ団ナンバー１

//<4758> ただのエロ少年
<4758> ただのエロ少年

//<4759> ユリブサイク
<4759> ユリブサイク

//<4760> ドピュッシー
<4760> ドピュッシー

//<4761> アメリカンエロドッグ
<4761> アメリカンエロドッグ

//<4762> ゼウス
<4762> ゼウス

//<4763> 日向markⅡ
<4763> 日向markⅡ

//<4764> 糞虫
<4764> 糞虫

//<4765> 量産型日向
<4765> 量産型日向

//<4766> ？？
<4766> ？？

//<4767> 「すまん…」
<4767> 「すまん…」

//<4768> 結局、俺には何も出来ない。
<4768> 結局、俺には何も出来ない。

//<4769> ただ、待つだけしかなかった…。
<4769> ただ、待つだけしかなかった…。

//<4770> 44_バッドエンド
<4770> 44_バッドエンド

//<4771> nothing
<4771> nothing

//<4772> nothing
<4772> nothing

//<4773> nothing
<4773> nothing

//<4774> nothing
<4774> nothing

//<4775> nothing
<4775> nothing

//<4776> nothing
<4776> nothing

//<4777> よく考えろ…。活路はまだあるはず…。それは…。
<4777> よく考えろ…。活路はまだあるはず…。それは…。

//<4778> 音無
<4778> 音無

//<4779> クソ坊主
<4779> クソ坊主

//<4780> 代理人
<4780> 代理人

//<4781> 微妙すぎるイケメン
<4781> 微妙すぎるイケメン

//<4782> ロリコン
<4782> ロリコン

//<4783> メガネ仲間
<4783> メガネ仲間

//<4784> 暗算日本記録保持者
<4784> 暗算日本記録保持者

//<4785> 通り魔
<4785> 通り魔

//<4786> 記憶ナシ男
<4786> 記憶ナシ男

//<4787> 音速
<4787> 音速

//<4788> 無限
<4788> 無限

//<4789> エロ侍
<4789> エロ侍

//<4790> エロエロ団ナンバー１
<4790> エロエロ団ナンバー１

//<4791> ただのエロ少年
<4791> ただのエロ少年

//<4792> ユリブサイク
<4792> ユリブサイク

//<4793> ドピュッシー
<4793> ドピュッシー

//<4794> アメリカンエロドッグ
<4794> アメリカンエロドッグ

//<4795> ゼウス
<4795> ゼウス

//<4796> 日向markⅡ
<4796> 日向markⅡ

//<4797> 糞虫
<4797> 糞虫

//<4798> 量産型日向
<4798> 量産型日向

//<4799> ？？
<4799> ？？

//<4800> 「そうだ！　トイレだ！」
<4800> 「そうだ！　トイレだ！」

//<4801> nothing
<4801> nothing

//<4802> nothing
<4802> nothing

//<4803> nothing
<4803> nothing

//<4804> nothing
<4804> nothing

//<4805> nothing
<4805> nothing

//<4806> 天使
<4806> 天使

//<4807> かなで
<4807> かなで

//<4808> 女生徒
<4808> 女生徒

//<4809> ？？
<4809> ？？

//<4810> 「トイレがなに？」
<4810> 「トイレがなに？」

//<4811> 音無
<4811> 音無

//<4812> クソ坊主
<4812> クソ坊主

//<4813> 代理人
<4813> 代理人

//<4814> 微妙すぎるイケメン
<4814> 微妙すぎるイケメン

//<4815> ロリコン
<4815> ロリコン

//<4816> メガネ仲間
<4816> メガネ仲間

//<4817> 暗算日本記録保持者
<4817> 暗算日本記録保持者

//<4818> 通り魔
<4818> 通り魔

//<4819> 記憶ナシ男
<4819> 記憶ナシ男

//<4820> 音速
<4820> 音速

//<4821> 無限
<4821> 無限

//<4822> エロ侍
<4822> エロ侍

//<4823> エロエロ団ナンバー１
<4823> エロエロ団ナンバー１

//<4824> ただのエロ少年
<4824> ただのエロ少年

//<4825> ユリブサイク
<4825> ユリブサイク

//<4826> ドピュッシー
<4826> ドピュッシー

//<4827> アメリカンエロドッグ
<4827> アメリカンエロドッグ

//<4828> ゼウス
<4828> ゼウス

//<4829> 日向markⅡ
<4829> 日向markⅡ

//<4830> 糞虫
<4830> 糞虫

//<4831> 量産型日向
<4831> 量産型日向

//<4832> ？？
<4832> ？？

//<4833> 「トイレで流されれば、外に出られるはず！　特にお前は体が小さい！」
<4833> 「トイレで流されれば、外に出られるはず！　特にお前は体が小さい！」

//<4834> nothing
<4834> nothing

//<4835> nothing
<4835> nothing

//<4836> nothing
<4836> nothing

//<4837> nothing
<4837> nothing

//<4838> nothing
<4838> nothing

//<4839> 天使
<4839> 天使

//<4840> かなで
<4840> かなで

//<4841> 女生徒
<4841> 女生徒

//<4842> ？？
<4842> ？？

//<4843> 「………」
<4843> 「………」

//<4844> 立華はなんの反応も見せてくれない…。
<4844> 立華はなんの反応も見せてくれない…。

//<4845> 音無
<4845> 音無

//<4846> クソ坊主
<4846> クソ坊主

//<4847> 代理人
<4847> 代理人

//<4848> 微妙すぎるイケメン
<4848> 微妙すぎるイケメン

//<4849> ロリコン
<4849> ロリコン

//<4850> メガネ仲間
<4850> メガネ仲間

//<4851> 暗算日本記録保持者
<4851> 暗算日本記録保持者

//<4852> 通り魔
<4852> 通り魔

//<4853> 記憶ナシ男
<4853> 記憶ナシ男

//<4854> 音速
<4854> 音速

//<4855> 無限
<4855> 無限

//<4856> エロ侍
<4856> エロ侍

//<4857> エロエロ団ナンバー１
<4857> エロエロ団ナンバー１

//<4858> ただのエロ少年
<4858> ただのエロ少年

//<4859> ユリブサイク
<4859> ユリブサイク

//<4860> ドピュッシー
<4860> ドピュッシー

//<4861> アメリカンエロドッグ
<4861> アメリカンエロドッグ

//<4862> ゼウス
<4862> ゼウス

//<4863> 日向markⅡ
<4863> 日向markⅡ

