// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing

//<2204> エロエロ団ナンバー１
<2204> エロエロ団ナンバー１

//<2205> ただのエロ少年
<2205> ただのエロ少年

//<2206> ユリブサイク
<2206> ユリブサイク

//<2207> ドピュッシー
<2207> ドピュッシー

//<2208> アメリカンエロドッグ
<2208> アメリカンエロドッグ

//<2209> ゼウス
<2209> ゼウス

//<2210> 日向markⅡ
<2210> 日向markⅡ

//<2211> 糞虫
<2211> 糞虫

//<2212> 量産型日向
<2212> 量産型日向

//<2213> ？？
<2213> ？？

//<2214> 「え…？」
<2214> 「え…？」

//<2215> 一瞬混乱した。まだ短い付き合いだけど日向とは色々あった。
<2215> 一瞬混乱した。まだ短い付き合いだけど日向とは色々あった。

//<2216> 音無
<2216> 音無

//<2217> クソ坊主
<2217> クソ坊主

//<2218> 代理人
<2218> 代理人

//<2219> 微妙すぎるイケメン
<2219> 微妙すぎるイケメン

//<2220> ロリコン
<2220> ロリコン

//<2221> メガネ仲間
<2221> メガネ仲間

//<2222> 暗算日本記録保持者
<2222> 暗算日本記録保持者

//<2223> 通り魔
<2223> 通り魔

//<2224> 記憶ナシ男
<2224> 記憶ナシ男

//<2225> 音速
<2225> 音速

//<2226> 無限
<2226> 無限

//<2227> エロ侍
<2227> エロ侍

//<2228> エロエロ団ナンバー１
<2228> エロエロ団ナンバー１

//<2229> ただのエロ少年
<2229> ただのエロ少年

//<2230> ユリブサイク
<2230> ユリブサイク

//<2231> ドピュッシー
<2231> ドピュッシー

//<2232> アメリカンエロドッグ
<2232> アメリカンエロドッグ

//<2233> ゼウス
<2233> ゼウス

//<2234> 日向markⅡ
<2234> 日向markⅡ

//<2235> 糞虫
<2235> 糞虫

//<2236> 量産型日向
<2236> 量産型日向

//<2237> ？？
<2237> ？？

//<2238> （その上で、今は本当に俺のことを思って言ってくれているんだ…）
<2238> （その上で、今は本当に俺のことを思って言ってくれているんだ…）

//<2239> 行く
<2239> 行く

//<2240> 留まる
<2240> 留まる

//<2241> selbtn : 
<2241> selbtn : 

//<2242> ふぅ、と一呼吸を置く。
<2242> ふぅ、と一呼吸を置く。

//<2243> nothing
<2243> nothing

//<2244> nothing
<2244> nothing

//<2245> nothing
<2245> nothing

//<2246> nothing
<2246> nothing

//<2247> nothing
<2247> nothing

//<2248> nothing
<2248> nothing

//<2249> 音無
<2249> 音無

//<2250> クソ坊主
<2250> クソ坊主

//<2251> 代理人
<2251> 代理人

//<2252> 微妙すぎるイケメン
<2252> 微妙すぎるイケメン

//<2253> ロリコン
<2253> ロリコン

//<2254> メガネ仲間
<2254> メガネ仲間

//<2255> 暗算日本記録保持者
<2255> 暗算日本記録保持者

//<2256> 通り魔
<2256> 通り魔

//<2257> 記憶ナシ男
<2257> 記憶ナシ男

//<2258> 音速
<2258> 音速

//<2259> 無限
<2259> 無限

//<2260> エロ侍
<2260> エロ侍

//<2261> エロエロ団ナンバー１
<2261> エロエロ団ナンバー１

//<2262> ただのエロ少年
<2262> ただのエロ少年

//<2263> ユリブサイク
<2263> ユリブサイク

//<2264> ドピュッシー
<2264> ドピュッシー

//<2265> アメリカンエロドッグ
<2265> アメリカンエロドッグ

//<2266> ゼウス
<2266> ゼウス

//<2267> 日向markⅡ
<2267> 日向markⅡ

//<2268> 糞虫
<2268> 糞虫

//<2269> 量産型日向
<2269> 量産型日向

//<2270> ？？
<2270> ？？

//<2271> 「すまん、俺はやっぱり行く」
<2271> 「すまん、俺はやっぱり行く」

//<2272> 日向
<2272> 日向

//<2273> 男Ｂ
<2273> 男Ｂ

//<2274> エロエロ団総帥
<2274> エロエロ団総帥

//<2275> イケチン
<2275> イケチン

//<2276> ホモ太
<2276> ホモ太

//<2277> ひなチン
<2277> ひなチン

//<2278> 秀樹
<2278> 秀樹

//<2279> 男子生徒
<2279> 男子生徒

//<2280> ？？
<2280> ？？

//<2281> 「だから、行くなぁっ！！」
<2281> 「だから、行くなぁっ！！」

//<2282> 今度は後ろから抱きつかれた。
<2282> 今度は後ろから抱きつかれた。

//<2283> 日向
<2283> 日向

//<2284> 男Ｂ
<2284> 男Ｂ

//<2285> エロエロ団総帥
<2285> エロエロ団総帥

//<2286> イケチン
<2286> イケチン

//<2287> ホモ太
<2287> ホモ太

//<2288> ひなチン
<2288> ひなチン

//<2289> 秀樹
<2289> 秀樹

//<2290> 男子生徒
<2290> 男子生徒

//<2291> ？？
<2291> ？？

//<2292> 「俺の言葉を信じろぉー！！　ゼウスゥーーー！！」
<2292> 「俺の言葉を信じろぉー！！　ゼウスゥーーー！！」

//<2293> 日向
<2293> 日向

//<2294> 男Ｂ
<2294> 男Ｂ

//<2295> エロエロ団総帥
<2295> エロエロ団総帥

//<2296> イケチン
<2296> イケチン

//<2297> ホモ太
<2297> ホモ太

//<2298> ひなチン
<2298> ひなチン

//<2299> 秀樹
<2299> 秀樹

//<2300> 男子生徒
<2300> 男子生徒

//<2301> ？？
<2301> ？？

//<2302> 「俺の言葉を信じろぉー！！　日向
<2302> 「俺の言葉を信じろぉー！！　日向

//<2303> mark
<2303> mark

//<2304> Ⅱぅーーー！！」
<2304> Ⅱぅーーー！！」

//<2305> 日向
<2305> 日向

//<2306> 男Ｂ
<2306> 男Ｂ

//<2307> エロエロ団総帥
<2307> エロエロ団総帥

//<2308> イケチン
<2308> イケチン

//<2309> ホモ太
<2309> ホモ太

//<2310> ひなチン
<2310> ひなチン

//<2311> 秀樹
<2311> 秀樹

//<2312> 男子生徒
<2312> 男子生徒

//<2313> ？？
<2313> ？？

//<2314> 「俺の言葉を信じろぉーーー！！」
<2314> 「俺の言葉を信じろぉーーー！！」

//<2315> 振り払う
<2315> 振り払う

//<2316> 踏みとどまる
<2316> 踏みとどまる

//<2317> selbtn : 
<2317> selbtn : 

//<2318> 音無
<2318> 音無

//<2319> クソ坊主
<2319> クソ坊主

//<2320> 代理人
<2320> 代理人

//<2321> 微妙すぎるイケメン
<2321> 微妙すぎるイケメン

//<2322> ロリコン
<2322> ロリコン

//<2323> メガネ仲間
<2323> メガネ仲間

//<2324> 暗算日本記録保持者
<2324> 暗算日本記録保持者

//<2325> 通り魔
<2325> 通り魔

//<2326> 記憶ナシ男
<2326> 記憶ナシ男

//<2327> 音速
<2327> 音速

//<2328> 無限
<2328> 無限

//<2329> エロ侍
<2329> エロ侍

//<2330> エロエロ団ナンバー１
<2330> エロエロ団ナンバー１

//<2331> ただのエロ少年
<2331> ただのエロ少年

//<2332> ユリブサイク
<2332> ユリブサイク

//<2333> ドピュッシー
<2333> ドピュッシー

//<2334> アメリカンエロドッグ
<2334> アメリカンエロドッグ

//<2335> ゼウス
<2335> ゼウス

//<2336> 日向markⅡ
<2336> 日向markⅡ

//<2337> 糞虫
<2337> 糞虫

//<2338> 量産型日向
<2338> 量産型日向

//<2339> ？？
<2339> ？？

//<2340> 「すまん！　俺は行く！」
<2340> 「すまん！　俺は行く！」

//<2341> nothing
<2341> nothing

//<2342> nothing
<2342> nothing

//<2343> nothing
<2343> nothing

//<2344> nothing
<2344> nothing

//<2345> nothing
<2345> nothing

//<2346> 日向
<2346> 日向

//<2347> 男Ｂ
<2347> 男Ｂ

//<2348> エロエロ団総帥
<2348> エロエロ団総帥

//<2349> イケチン
<2349> イケチン

//<2350> ホモ太
<2350> ホモ太

//<2351> ひなチン
<2351> ひなチン

//<2352> 秀樹
<2352> 秀樹

//<2353> 男子生徒
<2353> 男子生徒

//<2354> ？？
<2354> ？？

//<2355> 「ええぇぇー！！　マジで！？」
<2355> 「ええぇぇー！！　マジで！？」

//<2356> nothing
<2356> nothing

//<2357> nothing
<2357> nothing

//<2358> nothing
<2358> nothing

//<2359> nothing
<2359> nothing

//<2360> nothing
<2360> nothing

//<2361> 音無
<2361> 音無

//<2362> クソ坊主
<2362> クソ坊主

//<2363> 代理人
<2363> 代理人

//<2364> 微妙すぎるイケメン
<2364> 微妙すぎるイケメン

//<2365> ロリコン
<2365> ロリコン

//<2366> メガネ仲間
<2366> メガネ仲間

//<2367> 暗算日本記録保持者
<2367> 暗算日本記録保持者

//<2368> 通り魔
<2368> 通り魔

//<2369> 記憶ナシ男
<2369> 記憶ナシ男

//<2370> 音速
<2370> 音速

//<2371> 無限
<2371> 無限

//<2372> エロ侍
<2372> エロ侍

//<2373> エロエロ団ナンバー１
<2373> エロエロ団ナンバー１

//<2374> ただのエロ少年
<2374> ただのエロ少年

//<2375> ユリブサイク
<2375> ユリブサイク

//<2376> ドピュッシー
<2376> ドピュッシー

//<2377> アメリカンエロドッグ
<2377> アメリカンエロドッグ

//<2378> ゼウス
<2378> ゼウス

//<2379> 日向markⅡ
<2379> 日向markⅡ

//<2380> 糞虫
<2380> 糞虫

//<2381> 量産型日向
<2381> 量産型日向

//<2382> ？？
<2382> ？？

//<2383> 「わかったよ…行かないでおく…」
<2383> 「わかったよ…行かないでおく…」

//<2384> nothing
<2384> nothing

//<2385> nothing
<2385> nothing

//<2386> nothing
<2386> nothing

//<2387> nothing
<2387> nothing

//<2388> nothing
<2388> nothing

//<2389> 日向
<2389> 日向

//<2390> 男Ｂ
<2390> 男Ｂ

//<2391> エロエロ団総帥
<2391> エロエロ団総帥

//<2392> イケチン
<2392> イケチン

//<2393> ホモ太
<2393> ホモ太

//<2394> ひなチン
<2394> ひなチン

//<2395> 秀樹
<2395> 秀樹

//<2396> 男子生徒
<2396> 男子生徒

//<2397> ？？
<2397> ？？

//<2398> 「よし。それでいい」
<2398> 「よし。それでいい」

//<2399> 理由はわからないままだったが。
<2399> 理由はわからないままだったが。

//<2400> 日向を残し、野田の元へ駆けつける。
<2400> 日向を残し、野田の元へ駆けつける。

//<2401> 俺はそう日向に言い残し、野田を追いかけた。
<2401> 俺はそう日向に言い残し、野田を追いかけた。

//<2402> 背後からその肩を叩く。
<2402> 背後からその肩を叩く。

//<2403> nothing
<2403> nothing

//<2404> nothing
<2404> nothing

//<2405> nothing
<2405> nothing

//<2406> nothing
<2406> nothing

//<2407> nothing
<2407> nothing

//<2408> 野田
<2408> 野田

//<2409> 男Ｆ
<2409> 男Ｆ

//<2410> イケパイ
<2410> イケパイ

//<2411> 男
<2411> 男

//<2412> ？？
<2412> ？？

//<2413> 「ん？　なんだよ…」
<2413> 「ん？　なんだよ…」

//<2414> 音無
<2414> 音無

//<2415> クソ坊主
<2415> クソ坊主

//<2416> 代理人
<2416> 代理人

//<2417> 微妙すぎるイケメン
<2417> 微妙すぎるイケメン

//<2418> ロリコン
<2418> ロリコン

//<2419> メガネ仲間
<2419> メガネ仲間

//<2420> 暗算日本記録保持者
<2420> 暗算日本記録保持者

//<2421> 通り魔
<2421> 通り魔

//<2422> 記憶ナシ男
<2422> 記憶ナシ男

//<2423> 音速
<2423> 音速

//<2424> 無限
<2424> 無限

//<2425> エロ侍
<2425> エロ侍

//<2426> エロエロ団ナンバー１
<2426> エロエロ団ナンバー１

//<2427> ただのエロ少年
<2427> ただのエロ少年

//<2428> ユリブサイク
<2428> ユリブサイク

//<2429> ドピュッシー
<2429> ドピュッシー

//<2430> アメリカンエロドッグ
<2430> アメリカンエロドッグ

//<2431> ゼウス
<2431> ゼウス

//<2432> 日向markⅡ
<2432> 日向markⅡ

//<2433> 糞虫
<2433> 糞虫

//<2434> 量産型日向
<2434> 量産型日向

//<2435> ？？
<2435> ？？

//<2436> 「お前と訓練がしたい！」
<2436> 「お前と訓練がしたい！」

//<2437> nothing
<2437> nothing

//<2438> nothing
<2438> nothing

//<2439> nothing
<2439> nothing

//<2440> nothing
<2440> nothing

//<2441> nothing
<2441> nothing

//<2442> 野田
<2442> 野田

//<2443> 男Ｆ
<2443> 男Ｆ

//<2444> イケパイ
<2444> イケパイ

//<2445> 男
<2445> 男

//<2446> ？？
<2446> ？？

//<2447> 「戦線メンバー同士としてか…」
<2447> 「戦線メンバー同士としてか…」

//<2448> ああ
<2448> ああ

//<2449> 違う
<2449> 違う

//<2450> selbtn : 
<2450> selbtn : 

//<2451> 音無
<2451> 音無

//<2452> クソ坊主
<2452> クソ坊主

//<2453> 代理人
<2453> 代理人

//<2454> 微妙すぎるイケメン
<2454> 微妙すぎるイケメン

//<2455> ロリコン
<2455> ロリコン

//<2456> メガネ仲間
<2456> メガネ仲間

//<2457> 暗算日本記録保持者
<2457> 暗算日本記録保持者

//<2458> 通り魔
<2458> 通り魔

//<2459> 記憶ナシ男
<2459> 記憶ナシ男

//<2460> 音速
<2460> 音速

//<2461> 無限
<2461> 無限

//<2462> エロ侍
<2462> エロ侍

//<2463> エロエロ団ナンバー１
<2463> エロエロ団ナンバー１

//<2464> ただのエロ少年
<2464> ただのエロ少年

//<2465> ユリブサイク
<2465> ユリブサイク

//<2466> ドピュッシー
<2466> ドピュッシー

//<2467> アメリカンエロドッグ
<2467> アメリカンエロドッグ

//<2468> ゼウス
<2468> ゼウス

//<2469> 日向markⅡ
<2469> 日向markⅡ

//<2470> 糞虫
<2470> 糞虫

//<2471> 量産型日向
<2471> 量産型日向

//<2472> ？？
<2472> ？？

//<2473> 「ああ」
<2473> 「ああ」

//<2474> nothing
<2474> nothing

//<2475> nothing
<2475> nothing

//<2476> nothing
<2476> nothing

//<2477> nothing
<2477> nothing

//<2478> nothing
<2478> nothing

//<2479> 野田
<2479> 野田

//<2480> 男Ｆ
<2480> 男Ｆ

//<2481> イケパイ
<2481> イケパイ

//<2482> 男
<2482> 男

//<2483> ？？
<2483> ？？

//<2484> 「はっ、結局同情じゃないか…銃の訓練でもしておけ…」
<2484> 「はっ、結局同情じゃないか…銃の訓練でもしておけ…」

//<2485> nothing
<2485> nothing

//<2486> nothing
<2486> nothing

//<2487> nothing
<2487> nothing

//<2488> nothing
<2488> nothing

//<2489> nothing
<2489> nothing

//<2490> 聞く耳持たず、野田は去っていった。
<2490> 聞く耳持たず、野田は去っていった。

//<2491> 俺はただその背を見送ることしかできなかった。
<2491> 俺はただその背を見送ることしかできなかった。

//<2492> 音無
<2492> 音無

//<2493> クソ坊主
<2493> クソ坊主

//<2494> 代理人
<2494> 代理人

//<2495> 微妙すぎるイケメン
<2495> 微妙すぎるイケメン

//<2496> ロリコン
<2496> ロリコン

//<2497> メガネ仲間
<2497> メガネ仲間

//<2498> 暗算日本記録保持者
<2498> 暗算日本記録保持者

//<2499> 通り魔
<2499> 通り魔

//<2500> 記憶ナシ男
<2500> 記憶ナシ男

//<2501> 音速
<2501> 音速

//<2502> 無限
<2502> 無限

//<2503> エロ侍
<2503> エロ侍

//<2504> エロエロ団ナンバー１
<2504> エロエロ団ナンバー１

//<2505> ただのエロ少年
<2505> ただのエロ少年

//<2506> ユリブサイク
<2506> ユリブサイク

//<2507> ドピュッシー
<2507> ドピュッシー

//<2508> アメリカンエロドッグ
<2508> アメリカンエロドッグ

//<2509> ゼウス
<2509> ゼウス

//<2510> 日向markⅡ
<2510> 日向markⅡ

//<2511> 糞虫
<2511> 糞虫

//<2512> 量産型日向
<2512> 量産型日向

//<2513> ？？
<2513> ？？

//<2514> 「違う」
<2514> 「違う」

//<2515> nothing
<2515> nothing

//<2516> nothing
<2516> nothing

//<2517> nothing
<2517> nothing

//<2518> nothing
<2518> nothing

//<2519> nothing
<2519> nothing

//<2520> 野田
<2520> 野田

//<2521> 男Ｆ
<2521> 男Ｆ

//<2522> イケパイ
<2522> イケパイ

//<2523> 男
<2523> 男

//<2524> ？？
<2524> ？？

//<2525> 「どう違うっていうんだよ…どうせ冷やかしだろ…」
<2525> 「どう違うっていうんだよ…どうせ冷やかしだろ…」

//<2526> 音無
<2526> 音無

//<2527> クソ坊主
<2527> クソ坊主

//<2528> 代理人
<2528> 代理人

//<2529> 微妙すぎるイケメン
<2529> 微妙すぎるイケメン

//<2530> ロリコン
<2530> ロリコン

//<2531> メガネ仲間
<2531> メガネ仲間

//<2532> 暗算日本記録保持者
<2532> 暗算日本記録保持者

//<2533> 通り魔
<2533> 通り魔

//<2534> 記憶ナシ男
<2534> 記憶ナシ男

//<2535> 音速
<2535> 音速

//<2536> 無限
<2536> 無限

//<2537> エロ侍
<2537> エロ侍

//<2538> エロエロ団ナンバー１
<2538> エロエロ団ナンバー１

//<2539> ただのエロ少年
<2539> ただのエロ少年

//<2540> ユリブサイク
<2540> ユリブサイク

//<2541> ドピュッシー
<2541> ドピュッシー

//<2542> アメリカンエロドッグ
<2542> アメリカンエロドッグ

//<2543> ゼウス
<2543> ゼウス

//<2544> 日向markⅡ
<2544> 日向markⅡ

//<2545> 糞虫
<2545> 糞虫

//<2546> 量産型日向
<2546> 量産型日向

//<2547> ？？
<2547> ？？

//<2548> 「それは…」
<2548> 「それは…」

//<2549> 好きだから
<2549> 好きだから

//<2550> 気まぐれ
<2550> 気まぐれ

//<2551> selbtn : 
<2551> selbtn : 

//<2552> 音無
<2552> 音無

//<2553> クソ坊主
<2553> クソ坊主

//<2554> 代理人
<2554> 代理人

//<2555> 微妙すぎるイケメン
<2555> 微妙すぎるイケメン

//<2556> ロリコン
<2556> ロリコン

//<2557> メガネ仲間
<2557> メガネ仲間

//<2558> 暗算日本記録保持者
<2558> 暗算日本記録保持者

//<2559> 通り魔
<2559> 通り魔

//<2560> 記憶ナシ男
<2560> 記憶ナシ男

//<2561> 音速
<2561> 音速

//<2562> 無限
<2562> 無限

//<2563> エロ侍
<2563> エロ侍

//<2564> エロエロ団ナンバー１
<2564> エロエロ団ナンバー１

//<2565> ただのエロ少年
<2565> ただのエロ少年

//<2566> ユリブサイク
<2566> ユリブサイク

//<2567> ドピュッシー
<2567> ドピュッシー

//<2568> アメリカンエロドッグ
<2568> アメリカンエロドッグ

//<2569> ゼウス
<2569> ゼウス

//<2570> 日向markⅡ
<2570> 日向markⅡ

//<2571> 糞虫
<2571> 糞虫

//<2572> 量産型日向
<2572> 量産型日向

//<2573> ？？
<2573> ？？

//<2574> 「そんなの決まってるじゃねーか。好きだからだよ。はっ、んなこと言わせんなよっ」
<2574> 「そんなの決まってるじゃねーか。好きだからだよ。はっ、んなこと言わせんなよっ」

//<2575> nothing
<2575> nothing

//<2576> nothing
<2576> nothing

//<2577> nothing
<2577> nothing

//<2578> nothing
<2578> nothing

//<2579> nothing
<2579> nothing

//<2580> 野田
<2580> 野田

//<2581> 男Ｆ
<2581> 男Ｆ

//<2582> イケパイ
<2582> イケパイ

//<2583> 男
<2583> 男

//<2584> ？？
<2584> ？？

//<2585> 「…！？」
<2585> 「…！？」

//<2586> nothing
<2586> nothing

//<2587> nothing
<2587> nothing

//<2588> nothing
<2588> nothing

//<2589> nothing
<2589> nothing

//<2590> nothing
<2590> nothing

//<2591> 野田
<2591> 野田

//<2592> 男Ｆ
<2592> 男Ｆ

//<2593> イケパイ
<2593> イケパイ

//<2594> 男
<2594> 男

//<2595> ？？
<2595> ？？

//<2596> 「それは…もしかして…友達って意味か…？」
<2596> 「それは…もしかして…友達って意味か…？」

//<2597> ああ
<2597> ああ

//<2598> 違う
<2598> 違う

//<2599> selbtn : 
<2599> selbtn : 

//<2600> 音無
<2600> 音無

//<2601> クソ坊主
<2601> クソ坊主

//<2602> 代理人
<2602> 代理人

//<2603> 微妙すぎるイケメン
<2603> 微妙すぎるイケメン

//<2604> ロリコン
<2604> ロリコン

//<2605> メガネ仲間
<2605> メガネ仲間

//<2606> 暗算日本記録保持者
<2606> 暗算日本記録保持者

//<2607> 通り魔
<2607> 通り魔

//<2608> 記憶ナシ男
<2608> 記憶ナシ男

//<2609> 音速
<2609> 音速

//<2610> 無限
<2610> 無限

//<2611> エロ侍
<2611> エロ侍

//<2612> エロエロ団ナンバー１
<2612> エロエロ団ナンバー１

//<2613> ただのエロ少年
<2613> ただのエロ少年

//<2614> ユリブサイク
<2614> ユリブサイク

//<2615> ドピュッシー
<2615> ドピュッシー

//<2616> アメリカンエロドッグ
<2616> アメリカンエロドッグ

//<2617> ゼウス
<2617> ゼウス

//<2618> 日向markⅡ
<2618> 日向markⅡ

//<2619> 糞虫
<2619> 糞虫

//<2620> 量産型日向
<2620> 量産型日向

//<2621> ？？
<2621> ？？

//<2622> 「ああ、もちろん友達さ」
<2622> 「ああ、もちろん友達さ」

//<2623> 野田はその意味を反芻するようにしばらく黙ったままでいた。
<2623> 野田はその意味を反芻するようにしばらく黙ったままでいた。

//<2624> nothing
<2624> nothing

//<2625> nothing
<2625> nothing

//<2626> nothing
<2626> nothing

//<2627> nothing
<2627> nothing

//<2628> nothing
<2628> nothing

//<2629> 野田
<2629> 野田

//<2630> 男Ｆ
<2630> 男Ｆ

//<2631> イケパイ
<2631> イケパイ

//<2632> 男
<2632> 男

//<2633> ？？
<2633> ？？

//<2634> 「そっか…」
<2634> 「そっか…」

//<2635> ようやく口を開いた。
<2635> ようやく口を開いた。

//<2636> nothing
<2636> nothing

//<2637> nothing
<2637> nothing

//<2638> nothing
<2638> nothing

//<2639> nothing
<2639> nothing

//<2640> nothing
<2640> nothing

//<2641> 野田
<2641> 野田

//<2642> 男Ｆ
<2642> 男Ｆ

//<2643> イケパイ
<2643> イケパイ

//<2644> 男
<2644> 男

//<2645> ？？
<2645> ？？

//<2646> 「俺は、お前という存在が許せなかった」
<2646> 「俺は、お前という存在が許せなかった」

//<2647> nothing
<2647> nothing

//<2648> nothing
<2648> nothing

//<2649> nothing
<2649> nothing

//<2650> nothing
<2650> nothing

//<2651> nothing
<2651> nothing

//<2652> 野田
<2652> 野田

//<2653> 男Ｆ
<2653> 男Ｆ

//<2654> イケパイ
<2654> イケパイ

//<2655> 男
<2655> 男

//<2656> ？？
<2656> ？？

//<2657> 「いきなり幹部入りして、ゆりっぺに近づいて…」
<2657> 「いきなり幹部入りして、ゆりっぺに近づいて…」

//<2658> nothing
<2658> nothing

//<2659> nothing
<2659> nothing

//<2660> nothing
<2660> nothing

//<2661> nothing
<2661> nothing

//<2662> nothing
<2662> nothing

//<2663> 野田
<2663> 野田

//<2664> 男Ｆ
<2664> 男Ｆ

//<2665> イケパイ
<2665> イケパイ

//<2666> 男
<2666> 男

//<2667> ？？
<2667> ？？

//<2668> 「そんなの反則だろう！って、とにかく第一印象は最悪だった…」
<2668> 「そんなの反則だろう！って、とにかく第一印象は最悪だった…」

//<2669> 音無
<2669> 音無

//<2670> クソ坊主
<2670> クソ坊主

//<2671> 代理人
<2671> 代理人

//<2672> 微妙すぎるイケメン
<2672> 微妙すぎるイケメン

//<2673> ロリコン
<2673> ロリコン

//<2674> メガネ仲間
<2674> メガネ仲間

//<2675> 暗算日本記録保持者
<2675> 暗算日本記録保持者

//<2676> 通り魔
<2676> 通り魔

//<2677> 記憶ナシ男
<2677> 記憶ナシ男

//<2678> 音速
<2678> 音速

//<2679> 無限
<2679> 無限

//<2680> エロ侍
<2680> エロ侍

//<2681> エロエロ団ナンバー１
<2681> エロエロ団ナンバー１

//<2682> ただのエロ少年
<2682> ただのエロ少年

//<2683> ユリブサイク
<2683> ユリブサイク

//<2684> ドピュッシー
<2684> ドピュッシー

//<2685> アメリカンエロドッグ
<2685> アメリカンエロドッグ

//<2686> ゼウス
<2686> ゼウス

//<2687> 日向markⅡ
<2687> 日向markⅡ

//<2688> 糞虫
<2688> 糞虫

//<2689> 量産型日向
<2689> 量産型日向

//<2690> ？？
<2690> ？？

//<2691> 「今は違うってのか？」
<2691> 「今は違うってのか？」

//<2692> nothing
<2692> nothing

//<2693> nothing
<2693> nothing

//<2694> nothing
<2694> nothing

//<2695> nothing
<2695> nothing

//<2696> nothing
<2696> nothing

//<2697> 野田
<2697> 野田

//<2698> 男Ｆ
<2698> 男Ｆ

//<2699> イケパイ
<2699> イケパイ

//<2700> 男
<2700> 男

//<2701> ？？
<2701> ？？

//<2702> 「ああ…違う…」
<2702> 「ああ…違う…」

//<2703> nothing
<2703> nothing

//<2704> nothing
<2704> nothing

//<2705> nothing
<2705> nothing

//<2706> nothing
<2706> nothing

//<2707> nothing
<2707> nothing

//<2708> 野田
<2708> 野田

//<2709> 男Ｆ
<2709> 男Ｆ

//<2710> イケパイ
<2710> イケパイ

//<2711> 男
<2711> 男

//<2712> ？？
<2712> ？？

//<2713> 「俺は、かつてお前が言った通り、友達を作るのがすごく苦手だ…」
<2713> 「俺は、かつてお前が言った通り、友達を作るのがすごく苦手だ…」

//<2714> 竹山が天使エリア侵入作戦に登用された時のことか…。
<2714> 竹山が天使エリア侵入作戦に登用された時のことか…。

//<2715> 音無
<2715> 音無

//<2716> クソ坊主
<2716> クソ坊主

//<2717> 代理人
<2717> 代理人

//<2718> 微妙すぎるイケメン
<2718> 微妙すぎるイケメン

//<2719> ロリコン
<2719> ロリコン

//<2720> メガネ仲間
<2720> メガネ仲間

//<2721> 暗算日本記録保持者
<2721> 暗算日本記録保持者

//<2722> 通り魔
<2722> 通り魔

//<2723> 記憶ナシ男
<2723> 記憶ナシ男

//<2724> 音速
<2724> 音速

//<2725> 無限
<2725> 無限

//<2726> エロ侍
<2726> エロ侍

//<2727> エロエロ団ナンバー１
<2727> エロエロ団ナンバー１

//<2728> ただのエロ少年
<2728> ただのエロ少年

//<2729> ユリブサイク
<2729> ユリブサイク

//<2730> ドピュッシー
<2730> ドピュッシー

//<2731> アメリカンエロドッグ
<2731> アメリカンエロドッグ

//<2732> ゼウス
<2732> ゼウス

//<2733> 日向markⅡ
<2733> 日向markⅡ

//<2734> 糞虫
<2734> 糞虫

//<2735> 量産型日向
<2735> 量産型日向

//<2736> ？？
<2736> ？？

//<2737> 「あの時は悪かったな…」
<2737> 「あの時は悪かったな…」

//<2738> nothing
<2738> nothing

//<2739> nothing
<2739> nothing

//<2740> nothing
<2740> nothing

//<2741> nothing
<2741> nothing

//<2742> nothing
<2742> nothing

//<2743> 野田
<2743> 野田

//<2744> 男Ｆ
<2744> 男Ｆ

//<2745> イケパイ
<2745> イケパイ

//<2746> 男
<2746> 男

//<2747> ？？
<2747> ？？

//<2748> 「でも、そのお前が今、友達だと言ってくれた…」
<2748> 「でも、そのお前が今、友達だと言ってくれた…」

//<2749> nothing
<2749> nothing

//<2750> nothing
<2750> nothing

//<2751> nothing
<2751> nothing

//<2752> nothing
<2752> nothing

//<2753> nothing
<2753> nothing

//<2754> 野田
<2754> 野田

//<2755> 男Ｆ
<2755> 男Ｆ

//<2756> イケパイ
<2756> イケパイ

//<2757> 男
<2757> 男

//<2758> ？？
<2758> ？？

//<2759> 「そいつは…ええと…なんだ…」
<2759> 「そいつは…ええと…なんだ…」

//<2760> nothing
<2760> nothing

//<2761> nothing
<2761> nothing

//<2762> nothing
<2762> nothing

//<2763> nothing
<2763> nothing

//<2764> nothing
<2764> nothing

//<2765> 野田
<2765> 野田

//<2766> 男Ｆ
<2766> 男Ｆ

//<2767> イケパイ
