// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> _sys_macro_day
<0000> _sys_macro_day

//<5714> ……。
<5714> ……。

//<5715> その場に居た幹部、誰もが口をつぐんだ。
<5715> その場に居た幹部、誰もが口をつぐんだ。

//<5716> 軽々しく『今の俺は、糞虫ですが、何か？』と返せない空気だ…。
<5716> 軽々しく『今の俺は、糞虫ですが、何か？』と返せない空気だ…。

//<5717> 軽々しく『今の俺は、量産型日向ですが、何か？』と返せない空気だ…。
<5717> 軽々しく『今の俺は、量産型日向ですが、何か？』と返せない空気だ…。

//<5718> ふぅと一呼吸置き。
<5718> ふぅと一呼吸置き。

//<5719> 音無
<5719> 音無

//<5720> クソ坊主
<5720> クソ坊主

//<5721> 代理人
<5721> 代理人

//<5722> 微妙すぎるイケメン
<5722> 微妙すぎるイケメン

//<5723> ロリコン
<5723> ロリコン

//<5724> メガネ仲間
<5724> メガネ仲間

//<5725> 暗算日本記録保持者
<5725> 暗算日本記録保持者

//<5726> 通り魔
<5726> 通り魔

//<5727> 記憶ナシ男
<5727> 記憶ナシ男

//<5728> 音速
<5728> 音速

//<5729> 無限
<5729> 無限

//<5730> エロ侍
<5730> エロ侍

//<5731> エロエロ団ナンバー１
<5731> エロエロ団ナンバー１

//<5732> ただのエロ少年
<5732> ただのエロ少年

//<5733> ユリブサイク
<5733> ユリブサイク

//<5734> ドピュッシー
<5734> ドピュッシー

//<5735> アメリカンエロドッグ
<5735> アメリカンエロドッグ

//<5736> ゼウス
<5736> ゼウス

//<5737> 日向markⅡ
<5737> 日向markⅡ

//<5738> 糞虫
<5738> 糞虫

//<5739> 量産型日向
<5739> 量産型日向

//<5740> ？？
<5740> ？？

//<5741> 「…わかったよ」
<5741> 「…わかったよ」

//<5742> nothing
<5742> nothing

//<5743> nothing
<5743> nothing

//<5744> nothing
<5744> nothing

//<5745> nothing
<5745> nothing

//<5746> nothing
<5746> nothing

//<5747> nothing
<5747> nothing

//<5748> 受け入れるしかなかった…。ここでガキのようにわめくのも、惨めなだけだ…。
<5748> 受け入れるしかなかった…。ここでガキのようにわめくのも、惨めなだけだ…。

//<5749> nothing
<5749> nothing

//<5750> nothing
<5750> nothing

//<5751> nothing
<5751> nothing

//<5752> nothing
<5752> nothing

//<5753> nothing
<5753> nothing

//<5754> 日向
<5754> 日向

//<5755> 男Ｂ
<5755> 男Ｂ

//<5756> エロエロ団総帥
<5756> エロエロ団総帥

//<5757> イケチン
<5757> イケチン

//<5758> ホモ太
<5758> ホモ太

//<5759> ひなチン
<5759> ひなチン

//<5760> 秀樹
<5760> 秀樹

//<5761> 男子生徒
<5761> 男子生徒

//<5762> ？？
<5762> ？？

//<5763> 「ええっ！？　お前はそれでいいのかよっ！？」
<5763> 「ええっ！？　お前はそれでいいのかよっ！？」

//<5764> 音無
<5764> 音無

//<5765> クソ坊主
<5765> クソ坊主

//<5766> 代理人
<5766> 代理人

//<5767> 微妙すぎるイケメン
<5767> 微妙すぎるイケメン

//<5768> ロリコン
<5768> ロリコン

//<5769> メガネ仲間
<5769> メガネ仲間

//<5770> 暗算日本記録保持者
<5770> 暗算日本記録保持者

//<5771> 通り魔
<5771> 通り魔

//<5772> 記憶ナシ男
<5772> 記憶ナシ男

//<5773> 音速
<5773> 音速

//<5774> 無限
<5774> 無限

//<5775> エロ侍
<5775> エロ侍

//<5776> エロエロ団ナンバー１
<5776> エロエロ団ナンバー１

//<5777> ただのエロ少年
<5777> ただのエロ少年

//<5778> ユリブサイク
<5778> ユリブサイク

//<5779> ドピュッシー
<5779> ドピュッシー

//<5780> アメリカンエロドッグ
<5780> アメリカンエロドッグ

//<5781> ゼウス
<5781> ゼウス

//<5782> 日向markⅡ
<5782> 日向markⅡ

//<5783> 糞虫
<5783> 糞虫

//<5784> 量産型日向
<5784> 量産型日向

//<5785> ？？
<5785> ？？

//<5786> 「もちろん、名残惜しいさ…」
<5786> 「もちろん、名残惜しいさ…」

//<5787> 涙声になってしまう…。
<5787> 涙声になってしまう…。

//<5788> 音無
<5788> 音無

//<5789> クソ坊主
<5789> クソ坊主

//<5790> 代理人
<5790> 代理人

//<5791> 微妙すぎるイケメン
<5791> 微妙すぎるイケメン

//<5792> ロリコン
<5792> ロリコン

//<5793> メガネ仲間
<5793> メガネ仲間

//<5794> 暗算日本記録保持者
<5794> 暗算日本記録保持者

//<5795> 通り魔
<5795> 通り魔

//<5796> 記憶ナシ男
<5796> 記憶ナシ男

//<5797> 音速
<5797> 音速

//<5798> 無限
<5798> 無限

//<5799> エロ侍
<5799> エロ侍

//<5800> エロエロ団ナンバー１
<5800> エロエロ団ナンバー１

//<5801> ただのエロ少年
<5801> ただのエロ少年

//<5802> ユリブサイク
<5802> ユリブサイク

//<5803> ドピュッシー
<5803> ドピュッシー

//<5804> アメリカンエロドッグ
<5804> アメリカンエロドッグ

//<5805> ゼウス
<5805> ゼウス

//<5806> 日向markⅡ
<5806> 日向markⅡ

//<5807> 糞虫
<5807> 糞虫

//<5808> 量産型日向
<5808> 量産型日向

//<5809> ？？
<5809> ？？

//<5810> 「二度も、戦線のみんなを裏切ってしまったんだ…当然の報いさ…」
<5810> 「二度も、戦線のみんなを裏切ってしまったんだ…当然の報いさ…」

//<5811> nothing
<5811> nothing

//<5812> nothing
<5812> nothing

//<5813> nothing
<5813> nothing

//<5814> nothing
<5814> nothing

//<5815> nothing
<5815> nothing

//<5816> 日向
<5816> 日向

//<5817> 男Ｂ
<5817> 男Ｂ

//<5818> エロエロ団総帥
<5818> エロエロ団総帥

//<5819> イケチン
<5819> イケチン

//<5820> ホモ太
<5820> ホモ太

//<5821> ひなチン
<5821> ひなチン

//<5822> 秀樹
<5822> 秀樹

//<5823> 男子生徒
<5823> 男子生徒

//<5824> ？？
<5824> ？？

//<5825> 「そんな…」
<5825> 「そんな…」

//<5826> nothing
<5826> nothing

//<5827> nothing
<5827> nothing

//<5828> nothing
<5828> nothing

//<5829> nothing
<5829> nothing

//<5830> nothing
<5830> nothing

//<5831> ゆり
<5831> ゆり

//<5832> 女生徒
<5832> 女生徒

//<5833> ？？
<5833> ？？

//<5834> 「音無くん、その制服は返してね。明日からはＮＰＣと同じ制服でこの世界を満喫して頂戴。もちろん銃もここに置いていってね」
<5834> 「音無くん、その制服は返してね。明日からはＮＰＣと同じ制服でこの世界を満喫して頂戴。もちろん銃もここに置いていってね」

//<5835> nothing
<5835> nothing

//<5836> nothing
<5836> nothing

//<5837> nothing
<5837> nothing

//<5838> nothing
<5838> nothing

//<5839> nothing
<5839> nothing

//<5840> ゆり
<5840> ゆり

//<5841> 女生徒
<5841> 女生徒

//<5842> ？？
<5842> ？？

//<5843> 「本部に入る合い言葉も変えるから、あなたは入れなくなる」
<5843> 「本部に入る合い言葉も変えるから、あなたは入れなくなる」

//<5844> nothing
<5844> nothing

//<5845> nothing
<5845> nothing

//<5846> nothing
<5846> nothing

//<5847> nothing
<5847> nothing

//<5848> nothing
<5848> nothing

//<5849> ゆり
<5849> ゆり

//<5850> 女生徒
<5850> 女生徒

//<5851> ？？
<5851> ？？

//<5852> 「そして、オペレーションを秘密裏に行うため、音無くんは、ＮＰＣのルームメイトにお引っ越し」
<5852> 「そして、オペレーションを秘密裏に行うため、音無くんは、ＮＰＣのルームメイトにお引っ越し」

//<5853> 音無
<5853> 音無

//<5854> クソ坊主
<5854> クソ坊主

//<5855> 代理人
<5855> 代理人

//<5856> 微妙すぎるイケメン
<5856> 微妙すぎるイケメン

//<5857> ロリコン
<5857> ロリコン

//<5858> メガネ仲間
<5858> メガネ仲間

//<5859> 暗算日本記録保持者
<5859> 暗算日本記録保持者

//<5860> 通り魔
<5860> 通り魔

//<5861> 記憶ナシ男
<5861> 記憶ナシ男

//<5862> 音速
<5862> 音速

//<5863> 無限
<5863> 無限

//<5864> エロ侍
<5864> エロ侍

//<5865> エロエロ団ナンバー１
<5865> エロエロ団ナンバー１

//<5866> ただのエロ少年
<5866> ただのエロ少年

//<5867> ユリブサイク
<5867> ユリブサイク

//<5868> ドピュッシー
<5868> ドピュッシー

//<5869> アメリカンエロドッグ
<5869> アメリカンエロドッグ

//<5870> ゼウス
<5870> ゼウス

//<5871> 日向markⅡ
<5871> 日向markⅡ

//<5872> 糞虫
<5872> 糞虫

//<5873> 量産型日向
<5873> 量産型日向

//<5874> ？？
<5874> ？？

//<5875> 「そこまでするのかよ…」
<5875> 「そこまでするのかよ…」

//<5876> nothing
<5876> nothing

//<5877> nothing
<5877> nothing

//<5878> nothing
<5878> nothing

//<5879> nothing
<5879> nothing

//<5880> nothing
<5880> nothing

//<5881> ゆり
<5881> ゆり

//<5882> 女生徒
<5882> 女生徒

//<5883> ？？
<5883> ？？

//<5884> 「もちろん。徹底的にしなくちゃね」
<5884> 「もちろん。徹底的にしなくちゃね」

//<5885> nothing
<5885> nothing

//<5886> nothing
<5886> nothing

//<5887> nothing
<5887> nothing

//<5888> nothing
<5888> nothing

//<5889> nothing
<5889> nothing

//<5890> 日向
<5890> 日向

//<5891> 男Ｂ
<5891> 男Ｂ

//<5892> エロエロ団総帥
<5892> エロエロ団総帥

//<5893> イケチン
<5893> イケチン

//<5894> ホモ太
<5894> ホモ太

//<5895> ひなチン
<5895> ひなチン

//<5896> 秀樹
<5896> 秀樹

//<5897> 男子生徒
<5897> 男子生徒

//<5898> ？？
<5898> ？？

//<5899> 「音無…ＮＰＣとふたりで大丈夫か…」
<5899> 「音無…ＮＰＣとふたりで大丈夫か…」

//<5900> 日向
<5900> 日向

//<5901> 男Ｂ
<5901> 男Ｂ

//<5902> エロエロ団総帥
<5902> エロエロ団総帥

//<5903> イケチン
<5903> イケチン

//<5904> ホモ太
<5904> ホモ太

//<5905> ひなチン
<5905> ひなチン

//<5906> 秀樹
<5906> 秀樹

//<5907> 男子生徒
<5907> 男子生徒

//<5908> ？？
<5908> ？？

//<5909> 「糞虫…ＮＰＣとふたりで大丈夫か…」
<5909> 「糞虫…ＮＰＣとふたりで大丈夫か…」

//<5910> 日向
<5910> 日向

//<5911> 男Ｂ
<5911> 男Ｂ

//<5912> エロエロ団総帥
<5912> エロエロ団総帥

//<5913> イケチン
<5913> イケチン

//<5914> ホモ太
<5914> ホモ太

//<5915> ひなチン
<5915> ひなチン

//<5916> 秀樹
<5916> 秀樹

//<5917> 男子生徒
<5917> 男子生徒

//<5918> ？？
<5918> ？？

//<5919> 「量産型日向…ＮＰＣとふたりで大丈夫か…」
<5919> 「量産型日向…ＮＰＣとふたりで大丈夫か…」

//<5920> nothing
<5920> nothing

//<5921> nothing
<5921> nothing

//<5922> nothing
<5922> nothing

//<5923> nothing
<5923> nothing

//<5924> nothing
<5924> nothing

//<5925> 日向
<5925> 日向

//<5926> 男Ｂ
<5926> 男Ｂ

//<5927> エロエロ団総帥
<5927> エロエロ団総帥

//<5928> イケチン
<5928> イケチン

//<5929> ホモ太
<5929> ホモ太

//<5930> ひなチン
<5930> ひなチン

//<5931> 秀樹
<5931> 秀樹

//<5932> 男子生徒
<5932> 男子生徒

//<5933> ？？
<5933> ？？

//<5934> 「俺の量産型だけに、心配だぜ…」
<5934> 「俺の量産型だけに、心配だぜ…」

//<5935> nothing
<5935> nothing

//<5936> nothing
<5936> nothing

//<5937> nothing
<5937> nothing

//<5938> nothing
<5938> nothing

//<5939> nothing
<5939> nothing

//<5940> 苦しげに訊いてくる。
<5940> 苦しげに訊いてくる。

//<5941> 音無
<5941> 音無

//<5942> クソ坊主
<5942> クソ坊主

//<5943> 代理人
<5943> 代理人

//<5944> 微妙すぎるイケメン
<5944> 微妙すぎるイケメン

//<5945> ロリコン
<5945> ロリコン

//<5946> メガネ仲間
<5946> メガネ仲間

//<5947> 暗算日本記録保持者
<5947> 暗算日本記録保持者

//<5948> 通り魔
<5948> 通り魔

//<5949> 記憶ナシ男
<5949> 記憶ナシ男

//<5950> 音速
<5950> 音速

//<5951> 無限
<5951> 無限

//<5952> エロ侍
<5952> エロ侍

//<5953> エロエロ団ナンバー１
<5953> エロエロ団ナンバー１

//<5954> ただのエロ少年
<5954> ただのエロ少年

//<5955> ユリブサイク
<5955> ユリブサイク

//<5956> ドピュッシー
<5956> ドピュッシー

//<5957> アメリカンエロドッグ
<5957> アメリカンエロドッグ

//<5958> ゼウス
<5958> ゼウス

//<5959> 日向markⅡ
<5959> 日向markⅡ

//<5960> 糞虫
<5960> 糞虫

//<5961> 量産型日向
<5961> 量産型日向

//<5962> ？？
<5962> ？？

//<5963> 「ああ…」
<5963> 「ああ…」

//<5964> 実際、俺は裏切り者だ。無理矢理虚勢を張ることにした。
<5964> 実際、俺は裏切り者だ。無理矢理虚勢を張ることにした。

//<5965> 音無
<5965> 音無

//<5966> クソ坊主
<5966> クソ坊主

//<5967> 代理人
<5967> 代理人

//<5968> 微妙すぎるイケメン
<5968> 微妙すぎるイケメン

//<5969> ロリコン
<5969> ロリコン

//<5970> メガネ仲間
<5970> メガネ仲間

//<5971> 暗算日本記録保持者
<5971> 暗算日本記録保持者

//<5972> 通り魔
<5972> 通り魔

//<5973> 記憶ナシ男
<5973> 記憶ナシ男

//<5974> 音速
<5974> 音速

//<5975> 無限
<5975> 無限

//<5976> エロ侍
<5976> エロ侍

//<5977> エロエロ団ナンバー１
<5977> エロエロ団ナンバー１

//<5978> ただのエロ少年
<5978> ただのエロ少年

//<5979> ユリブサイク
<5979> ユリブサイク

//<5980> ドピュッシー
<5980> ドピュッシー

//<5981> アメリカンエロドッグ
<5981> アメリカンエロドッグ

//<5982> ゼウス
<5982> ゼウス

//<5983> 日向markⅡ
<5983> 日向markⅡ

//<5984> 糞虫
<5984> 糞虫

//<5985> 量産型日向
<5985> 量産型日向

//<5986> ？？
<5986> ？？

//<5987> 「ああ、心配すんな、ひなチン。相手がＮＰＣだろうと仲良くやっていくさ…」
<5987> 「ああ、心配すんな、ひなチン。相手がＮＰＣだろうと仲良くやっていくさ…」

//<5988> 音無
<5988> 音無

//<5989> クソ坊主
<5989> クソ坊主

//<5990> 代理人
<5990> 代理人

//<5991> 微妙すぎるイケメン
<5991> 微妙すぎるイケメン

//<5992> ロリコン
<5992> ロリコン

//<5993> メガネ仲間
<5993> メガネ仲間

//<5994> 暗算日本記録保持者
<5994> 暗算日本記録保持者

//<5995> 通り魔
<5995> 通り魔

//<5996> 記憶ナシ男
<5996> 記憶ナシ男

//<5997> 音速
<5997> 音速

//<5998> 無限
<5998> 無限

//<5999> エロ侍
<5999> エロ侍

//<6000> エロエロ団ナンバー１
<6000> エロエロ団ナンバー１

//<6001> ただのエロ少年
<6001> ただのエロ少年

//<6002> ユリブサイク
<6002> ユリブサイク

//<6003> ドピュッシー
<6003> ドピュッシー

//<6004> アメリカンエロドッグ
<6004> アメリカンエロドッグ

//<6005> ゼウス
<6005> ゼウス

//<6006> 日向markⅡ
<6006> 日向markⅡ

//<6007> 糞虫
<6007> 糞虫

//<6008> 量産型日向
<6008> 量産型日向

//<6009> ？？
<6009> ？？

//<6010> 「ああ、心配すんな、イケチン。相手がＮＰＣだろうと仲良くやっていくさ…」
<6010> 「ああ、心配すんな、イケチン。相手がＮＰＣだろうと仲良くやっていくさ…」

//<6011> nothing
<6011> nothing

//<6012> nothing
<6012> nothing

//<6013> nothing
<6013> nothing

//<6014> nothing
<6014> nothing

//<6015> nothing
<6015> nothing

//<6016> 日向
<6016> 日向

//<6017> 男Ｂ
<6017> 男Ｂ

//<6018> エロエロ団総帥
<6018> エロエロ団総帥

//<6019> イケチン
<6019> イケチン

//<6020> ホモ太
<6020> ホモ太

//<6021> ひなチン
<6021> ひなチン

//<6022> 秀樹
<6022> 秀樹

//<6023> 男子生徒
<6023> 男子生徒

//<6024> ？？
<6024> ？？

//<6025> 「はい、ケツ出せー」
<6025> 「はい、ケツ出せー」

//<6026> 音無
<6026> 音無

//<6027> クソ坊主
<6027> クソ坊主

//<6028> 代理人
<6028> 代理人

//<6029> 微妙すぎるイケメン
<6029> 微妙すぎるイケメン

//<6030> ロリコン
<6030> ロリコン

//<6031> メガネ仲間
<6031> メガネ仲間

//<6032> 暗算日本記録保持者
<6032> 暗算日本記録保持者

//<6033> 通り魔
<6033> 通り魔

//<6034> 記憶ナシ男
<6034> 記憶ナシ男

//<6035> 音速
<6035> 音速

//<6036> 無限
<6036> 無限

//<6037> エロ侍
<6037> エロ侍

//<6038> エロエロ団ナンバー１
<6038> エロエロ団ナンバー１

//<6039> ただのエロ少年
<6039> ただのエロ少年

//<6040> ユリブサイク
<6040> ユリブサイク

//<6041> ドピュッシー
<6041> ドピュッシー

//<6042> アメリカンエロドッグ
<6042> アメリカンエロドッグ

//<6043> ゼウス
<6043> ゼウス

//<6044> 日向markⅡ
<6044> 日向markⅡ

//<6045> 糞虫
<6045> 糞虫

//<6046> 量産型日向
<6046> 量産型日向

//<6047> ？？
<6047> ？？

//<6048> 「ええっ！？　こんな悲痛で重苦しい場面でも！？」
<6048> 「ええっ！？　こんな悲痛で重苦しい場面でも！？」

//<6049> nothing
<6049> nothing

//<6050> nothing
<6050> nothing

//<6051> nothing
<6051> nothing

//<6052> nothing
<6052> nothing

//<6053> nothing
<6053> nothing

//<6054> 日向
<6054> 日向

//<6055> 男Ｂ
<6055> 男Ｂ

//<6056> エロエロ団総帥
<6056> エロエロ団総帥

//<6057> イケチン
<6057> イケチン

//<6058> ホモ太
<6058> ホモ太

//<6059> ひなチン
<6059> ひなチン

//<6060> 秀樹
<6060> 秀樹

//<6061> 男子生徒
<6061> 男子生徒

//<6062> ？？
<6062> ？？

//<6063> 「お前が除名されようが、ルールだから」
<6063> 「お前が除名されようが、ルールだから」

//<6064> nothing
<6064> nothing

//<6065> nothing
<6065> nothing

//<6066> nothing
<6066> nothing

//<6067> nothing
<6067> nothing

//<6068> nothing
<6068> nothing

//<6069> nothing
<6069> nothing

//<6070> se_hipkick
<6070> se_hipkick

//<6071> ケツを思い切り蹴られる。
<6071> ケツを思い切り蹴られる。

//<6072> 音無
<6072> 音無

//<6073> クソ坊主
<6073> クソ坊主

//<6074> 代理人
<6074> 代理人

//<6075> 微妙すぎるイケメン
<6075> 微妙すぎるイケメン

//<6076> ロリコン
<6076> ロリコン

//<6077> メガネ仲間
<6077> メガネ仲間

//<6078> 暗算日本記録保持者
<6078> 暗算日本記録保持者

//<6079> 通り魔
<6079> 通り魔

//<6080> 記憶ナシ男
<6080> 記憶ナシ男

//<6081> 音速
<6081> 音速

//<6082> 無限
<6082> 無限

//<6083> エロ侍
<6083> エロ侍

//<6084> エロエロ団ナンバー１
<6084> エロエロ団ナンバー１

//<6085> ただのエロ少年
<6085> ただのエロ少年

//<6086> ユリブサイク
<6086> ユリブサイク

//<6087> ドピュッシー
<6087> ドピュッシー

//<6088> アメリカンエロドッグ
<6088> アメリカンエロドッグ

//<6089> ゼウス
<6089> ゼウス

//<6090> 日向markⅡ
<6090> 日向markⅡ

//<6091> 糞虫
<6091> 糞虫

//<6092> 量産型日向
<6092> 量産型日向

//<6093> ？？
<6093> ？？

//<6094> 「くぅーーーーっ…！！」
<6094> 「くぅーーーーっ…！！」

//<6095> 大山
<6095> 大山

//<6096> 「うわ、またぁーー！？」
<6096> 「うわ、またぁーー！？」

//<6097> 音無
<6097> 音無

//<6098> クソ坊主
<6098> クソ坊主

//<6099> 代理人
<6099> 代理人

//<6100> 微妙すぎるイケメン
<6100> 微妙すぎるイケメン

//<6101> ロリコン
<6101> ロリコン

//<6102> メガネ仲間
<6102> メガネ仲間

//<6103> 暗算日本記録保持者
<6103> 暗算日本記録保持者

//<6104> 通り魔
<6104> 通り魔

//<6105> 記憶ナシ男
<6105> 記憶ナシ男

//<6106> 音速
<6106> 音速

//<6107> 無限
<6107> 無限

//<6108> エロ侍
<6108> エロ侍

//<6109> エロエロ団ナンバー１
<6109> エロエロ団ナンバー１

//<6110> ただのエロ少年
<6110> ただのエロ少年

//<6111> ユリブサイク
<6111> ユリブサイク

//<6112> ドピュッシー
<6112> ドピュッシー

//<6113> アメリカンエロドッグ
<6113> アメリカンエロドッグ

//<6114> ゼウス
<6114> ゼウス

//<6115> 日向markⅡ
<6115> 日向markⅡ

//<6116> 糞虫
<6116> 糞虫

//<6117> 量産型日向
<6117> 量産型日向

//<6118> ？？
<6118> ？？

//<6119> 「ああ、心配すんな、ひなチン。相手がＮＰＣだろうと仲良くやっていくさ…」
<6119> 「ああ、心配すんな、ひなチン。相手がＮＰＣだろうと仲良くやっていくさ…」

//<6120> 音無
<6120> 音無

//<6121> クソ坊主
<6121> クソ坊主

//<6122> 代理人
<6122> 代理人

//<6123> 微妙すぎるイケメン
<6123> 微妙すぎるイケメン

//<6124> ロリコン
<6124> ロリコン

//<6125> メガネ仲間
<6125> メガネ仲間

//<6126> 暗算日本記録保持者
<6126> 暗算日本記録保持者

//<6127> 通り魔
<6127> 通り魔

//<6128> 記憶ナシ男
<6128> 記憶ナシ男

//<6129> 音速
<6129> 音速

//<6130> 無限
<6130> 無限

//<6131> エロ侍
<6131> エロ侍

//<6132> エロエロ団ナンバー１
<6132> エロエロ団ナンバー１

//<6133> ただのエロ少年
<6133> ただのエロ少年

//<6134> ユリブサイク
<6134> ユリブサイク

//<6135> ドピュッシー
<6135> ドピュッシー

//<6136> アメリカンエロドッグ
<6136> アメリカンエロドッグ

//<6137> ゼウス
<6137> ゼウス

//<6138> 日向markⅡ
<6138> 日向markⅡ

//<6139> 糞虫
<6139> 糞虫

//<6140> 量産型日向
<6140> 量産型日向

//<6141> ？？
<6141> ？？

//<6142> 「ああ、心配すんな、イケチン。相手がＮＰＣだろうと仲良くやっていくさ…」
<6142> 「ああ、心配すんな、イケチン。相手がＮＰＣだろうと仲良くやっていくさ…」

//<6143> nothing
<6143> nothing

//<6144> nothing
<6144> nothing

//<6145> nothing
<6145> nothing

//<6146> nothing
<6146> nothing

//<6147> nothing
<6147> nothing

//<6148> すぐ日向の拳が顔面めがけて飛んでくる。
<6148> すぐ日向の拳が顔面めがけて飛んでくる。

//<6149> nothing
<6149> nothing

//<6150> nothing
<6150> nothing

//<6151> nothing
<6151> nothing

//<6152> nothing
<6152> nothing

//<6153> nothing
<6153> nothing

//<6154> nothing
<6154> nothing

//<6155> se_punch
<6155> se_punch

//<6156> 音無
<6156> 音無

//<6157> クソ坊主
<6157> クソ坊主

//<6158> 代理人
<6158> 代理人

//<6159> 微妙すぎるイケメン
<6159> 微妙すぎるイケメン

//<6160> ロリコン
<6160> ロリコン

//<6161> メガネ仲間
<6161> メガネ仲間

//<6162> 暗算日本記録保持者
<6162> 暗算日本記録保持者

//<6163> 通り魔
<6163> 通り魔

//<6164> 記憶ナシ男
<6164> 記憶ナシ男

//<6165> 音速
<6165> 音速

//<6166> 無限
<6166> 無限

//<6167> エロ侍
<6167> エロ侍

//<6168> エロエロ団ナンバー１
<6168> エロエロ団ナンバー１

//<6169> ただのエロ少年
<6169> ただのエロ少年

//<6170> ユリブサイク
<6170> ユリブサイク

//<6171> ドピュッシー
<6171> ドピュッシー

//<6172> アメリカンエロドッグ
<6172> アメリカンエロドッグ

//<6173> ゼウス
<6173> ゼウス

//<6174> 日向markⅡ
<6174> 日向markⅡ

//<6175> 糞虫
<6175> 糞虫

//<6176> 量産型日向
<6176> 量産型日向

//<6177> ？？
<6177> ？？

//<6178> 「ごぶっ！」
<6178> 「ごぶっ！」

//<6179> 大山
<6179> 大山

//<6180> 「えぇぇ！　またぁーー！？」
<6180> 「えぇぇ！　またぁーー！？」

//<6181> nothing
<6181> nothing

//<6182> nothing
<6182> nothing

//<6183> nothing
<6183> nothing

//<6184> nothing
<6184> nothing

//<6185> nothing
<6185> nothing

//<6186> 音無
<6186> 音無

//<6187> クソ坊主
<6187> クソ坊主

//<6188> 代理人
<6188> 代理人

//<6189> 微妙すぎるイケメン
<6189> 微妙すぎるイケメン

//<6190> ロリコン
<6190> ロリコン

//<6191> メガネ仲間
<6191> メガネ仲間

//<6192> 暗算日本記録保持者
<6192> 暗算日本記録保持者

//<6193> 通り魔
<6193> 通り魔

//<6194> 記憶ナシ男
<6194> 記憶ナシ男

//<6195> 音速
<6195> 音速

//<6196> 無限
<6196> 無限

//<6197> エロ侍
<6197> エロ侍

//<6198> エロエロ団ナンバー１
<6198> エロエロ団ナンバー１

//<6199> ただのエロ少年
<6199> ただのエロ少年

//<6200> ユリブサイク
<6200> ユリブサイク

//<6201> ドピュッシー
<6201> ドピュッシー

//<6202> アメリカンエロドッグ
<6202> アメリカンエロドッグ

//<6203> ゼウス
<6203> ゼウス

//<6204> 日向markⅡ
<6204> 日向markⅡ

//<6205> 糞虫
<6205> 糞虫

//<6206> 量産型日向
<6206> 量産型日向

//<6207> ？？
<6207> ？？

//<6208> 「こんな悲痛で重苦しい場面でも！？」
<6208> 「こんな悲痛で重苦しい場面でも！？」

//<6209> nothing
<6209> nothing

//<6210> nothing
<6210> nothing

//<6211> nothing
<6211> nothing

//<6212> nothing
<6212> nothing

//<6213> nothing
<6213> nothing

//<6214> 日向
<6214> 日向

//<6215> 男Ｂ
<6215> 男Ｂ

//<6216> エロエロ団総帥
<6216> エロエロ団総帥

//<6217> イケチン
<6217> イケチン

//<6218> ホモ太
<6218> ホモ太

//<6219> ひなチン
<6219> ひなチン

//<6220> 秀樹
<6220> 秀樹

//<6221> 男子生徒
<6221> 男子生徒

//<6222> ？？
<6222> ？？

//<6223> 「お前が除名されようが、ルールだから」
<6223> 「お前が除名されようが、ルールだから」

//<6224> 音無
<6224> 音無

//<6225> クソ坊主
<6225> クソ坊主

//<6226> 代理人
<6226> 代理人

//<6227> 微妙すぎるイケメン
<6227> 微妙すぎるイケメン

//<6228> ロリコン
<6228> ロリコン

//<6229> メガネ仲間
<6229> メガネ仲間

//<6230> 暗算日本記録保持者
<6230> 暗算日本記録保持者

//<6231> 通り魔
<6231> 通り魔

//<6232> 記憶ナシ男
<6232> 記憶ナシ男

//<6233> 音速
<6233> 音速

//<6234> 無限
<6234> 無限

//<6235> エロ侍
<6235> エロ侍

//<6236> エロエロ団ナンバー１
<6236> エロエロ団ナンバー１

//<6237> ただのエロ少年
<6237> ただのエロ少年

//<6238> ユリブサイク
<6238> ユリブサイク

//<6239> ドピュッシー
<6239> ドピュッシー

//<6240> アメリカンエロドッグ
<6240> アメリカンエロドッグ

//<6241> ゼウス
<6241> ゼウス

//<6242> 日向markⅡ
<6242> 日向markⅡ

//<6243> 糞虫
<6243> 糞虫

//<6244> 量産型日向
<6244> 量産型日向

//<6245> ？？
<6245> ？？

//<6246> 「ああ、心配すんな！　相手がＮＰＣだろうと仲良くやっていくさっ！」
<6246> 「ああ、心配すんな！　相手がＮＰＣだろうと仲良くやっていくさっ！」

//<6247> nothing
<6247> nothing

