// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> nothing
//<1068> 糞虫
<1068> 糞虫

//<1069> 量産型日向
<1069> 量産型日向

//<1070> ？？
<1070> ？？

//<1071> （なぜお前はそこで、ほっとしてるんだ…！！）
<1071> （なぜお前はそこで、ほっとしてるんだ…！！）

//<1072> nothing
<1072> nothing

//<1073> nothing
<1073> nothing

//<1074> nothing
<1074> nothing

//<1075> nothing
<1075> nothing

//<1076> nothing
<1076> nothing

//<1077> nothing
<1077> nothing

//<1078> 音無
<1078> 音無

//<1079> クソ坊主
<1079> クソ坊主

//<1080> 代理人
<1080> 代理人

//<1081> 微妙すぎるイケメン
<1081> 微妙すぎるイケメン

//<1082> ロリコン
<1082> ロリコン

//<1083> メガネ仲間
<1083> メガネ仲間

//<1084> 暗算日本記録保持者
<1084> 暗算日本記録保持者

//<1085> 通り魔
<1085> 通り魔

//<1086> 記憶ナシ男
<1086> 記憶ナシ男

//<1087> 音速
<1087> 音速

//<1088> 無限
<1088> 無限

//<1089> エロ侍
<1089> エロ侍

//<1090> エロエロ団ナンバー１
<1090> エロエロ団ナンバー１

//<1091> ただのエロ少年
<1091> ただのエロ少年

//<1092> ユリブサイク
<1092> ユリブサイク

//<1093> ドピュッシー
<1093> ドピュッシー

//<1094> アメリカンエロドッグ
<1094> アメリカンエロドッグ

//<1095> ゼウス
<1095> ゼウス

//<1096> 日向markⅡ
<1096> 日向markⅡ

//<1097> 糞虫
<1097> 糞虫

//<1098> 量産型日向
<1098> 量産型日向

//<1099> ？？
<1099> ？？

//<1100> （でも岩沢の否定の言葉は胸に突き刺さるぞ？　この痛みはなんだ…？）
<1100> （でも岩沢の否定の言葉は胸に突き刺さるぞ？　この痛みはなんだ…？）

//<1101> nothing
<1101> nothing

//<1102> nothing
<1102> nothing

//<1103> nothing
<1103> nothing

//<1104> nothing
<1104> nothing

//<1105> nothing
<1105> nothing

//<1106> 岩沢
<1106> 岩沢

//<1107> 「偶然だから、何も感じねーよ」
<1107> 「偶然だから、何も感じねーよ」

//<1108> nothing
<1108> nothing

//<1109> nothing
<1109> nothing

//<1110> nothing
<1110> nothing

//<1111> nothing
<1111> nothing

//<1112> nothing
<1112> nothing

//<1113> nothing
<1113> nothing

//<1114> 音無
<1114> 音無

//<1115> クソ坊主
<1115> クソ坊主

//<1116> 代理人
<1116> 代理人

//<1117> 微妙すぎるイケメン
<1117> 微妙すぎるイケメン

//<1118> ロリコン
<1118> ロリコン

//<1119> メガネ仲間
<1119> メガネ仲間

//<1120> 暗算日本記録保持者
<1120> 暗算日本記録保持者

//<1121> 通り魔
<1121> 通り魔

//<1122> 記憶ナシ男
<1122> 記憶ナシ男

//<1123> 音速
<1123> 音速

//<1124> 無限
<1124> 無限

//<1125> エロ侍
<1125> エロ侍

//<1126> エロエロ団ナンバー１
<1126> エロエロ団ナンバー１

//<1127> ただのエロ少年
<1127> ただのエロ少年

//<1128> ユリブサイク
<1128> ユリブサイク

//<1129> ドピュッシー
<1129> ドピュッシー

//<1130> アメリカンエロドッグ
<1130> アメリカンエロドッグ

//<1131> ゼウス
<1131> ゼウス

//<1132> 日向markⅡ
<1132> 日向markⅡ

//<1133> 糞虫
<1133> 糞虫

//<1134> 量産型日向
<1134> 量産型日向

//<1135> ？？
<1135> ？？

//<1136> （あれ？　でも岩沢の否定は胸に突き刺さるぞ？　この痛みはなんだ…？）
<1136> （あれ？　でも岩沢の否定は胸に突き刺さるぞ？　この痛みはなんだ…？）

//<1137> nothing
<1137> nothing

//<1138> nothing
<1138> nothing

//<1139> nothing
<1139> nothing

//<1140> nothing
<1140> nothing

//<1141> nothing
<1141> nothing

//<1142> 高松
<1142> 高松

//<1143> 「で、全員集まりましたが、次はどのようなオペレーションでしょうか」
<1143> 「で、全員集まりましたが、次はどのようなオペレーションでしょうか」

//<1144> dummy
<1144> dummy

//<1145> ep03_bg015
<1145> ep03_bg015
{009b} 0a // 1145

//<1146> bs3_iw0310
<1146> bs3_iw0310

//<1147> iw0113
<1147> iw0113

//<1148> iw0112
<1148> iw0112

//<1149> ep88_bg007
<1149> ep88_bg007

//<1150> m118
<1150> m118

//<1151> sys_bk_selline00
<1151> sys_bk_selline00

//<1152> iw0101
<1152> iw0101

//<1153> ys0101
<1153> ys0101

//<1154> ys0102
<1154> ys0102

//<1155> ys0101
<1155> ys0101

//<1156> iw0101_08
<1156> iw0101_08

//<1157> ep88_bg007
<1157> ep88_bg007

//<1158> iw0101
<1158> iw0101

//<1159> m104
<1159> m104

//<1160> ys0101
<1160> ys0101

//<1161> ys0102
<1161> ys0102

//<1162> ys0102
<1162> ys0102

//<1163> ys0105
<1163> ys0105

//<1164> iw0302
<1164> iw0302

//<1165> bg_kuro
<1165> bg_kuro

//<1166> ep88_bg011
<1166> ep88_bg011

//<1167> iw0309_01
<1167> iw0309_01

//<1168> iw0201_08
<1168> iw0201_08

//<1169> sys_bk_selline00
<1169> sys_bk_selline00

//<1170> sys_bk_selline00
<1170> sys_bk_selline00

//<1171> iw0107
<1171> iw0107

//<1172> sys_bk_selline00
<1172> sys_bk_selline00

//<1173> iw0101
<1173> iw0101

//<1174> iw0107
<1174> iw0107

//<1175> iw0109_01
<1175> iw0109_01

//<1176> iw0107
<1176> iw0107

//<1177> iw0307_01
<1177> iw0307_01

//<1178> iw0208_10
<1178> iw0208_10

//<1179> iw0110_08
<1179> iw0110_08

//<1180> sys_bk_selline00
<1180> sys_bk_selline00

//<1181> bg_kuro
<1181> bg_kuro

//<1182> ep01_bg043
<1182> ep01_bg043

//<1183> iw0109_08
<1183> iw0109_08

//<1184> ep01_bg057
<1184> ep01_bg057

//<1185> bs1_fj0105
<1185> bs1_fj0105

//<1186> bs1_oy0301_08
<1186> bs1_oy0301_08

//<1187> oy0302
<1187> oy0302

//<1188> fj
<1188> fj

//<1189> bs1_yr0207
<1189> bs1_yr0207

//<1190> oy
<1190> oy

//<1191> fj
<1191> fj

//<1192> bs1_mt0202
<1192> bs1_mt0202

//<1193> oy
<1193> oy

//<1194> bs1_hn0306
<1194> bs1_hn0306

//<1195> hn
<1195> hn

//<1196> bs1_iw0309_08
<1196> bs1_iw0309_08

//<1197> bs1_hn0201
<1197> bs1_hn0201

//<1198> bs1_iw0309_08
<1198> bs1_iw0309_08

//<1199> bs1_tm0201
<1199> bs1_tm0201

