// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無

//<1749> 糞虫
<1749> 糞虫

//<1750> 量産型日向
<1750> 量産型日向

//<1751> ？？
<1751> ？？

//<1752> 「何とも言えないけど、妹みたいな感じなんだ」
<1752> 「何とも言えないけど、妹みたいな感じなんだ」

//<1753> ユイ
<1753> ユイ

//<1754> 「先輩、でも記憶は？」
<1754> 「先輩、でも記憶は？」

//<1755> 音無
<1755> 音無

//<1756> クソ坊主
<1756> クソ坊主

//<1757> 代理人
<1757> 代理人

//<1758> 微妙すぎるイケメン
<1758> 微妙すぎるイケメン

//<1759> ロリコン
<1759> ロリコン

//<1760> メガネ仲間
<1760> メガネ仲間

//<1761> 暗算日本記録保持者
<1761> 暗算日本記録保持者

//<1762> 通り魔
<1762> 通り魔

//<1763> 記憶ナシ男
<1763> 記憶ナシ男

//<1764> 音速
<1764> 音速

//<1765> 無限
<1765> 無限

//<1766> エロ侍
<1766> エロ侍

//<1767> エロエロ団ナンバー１
<1767> エロエロ団ナンバー１

//<1768> ただのエロ少年
<1768> ただのエロ少年

//<1769> ユリブサイク
<1769> ユリブサイク

//<1770> ドピュッシー
<1770> ドピュッシー

//<1771> アメリカンエロドッグ
<1771> アメリカンエロドッグ

//<1772> ゼウス
<1772> ゼウス

//<1773> 日向markⅡ
<1773> 日向markⅡ

//<1774> 糞虫
<1774> 糞虫

//<1775> 量産型日向
<1775> 量産型日向

//<1776> ？？
<1776> ？？

//<1777> 「戻ってない。だからなんとなくって感じだ」
<1777> 「戻ってない。だからなんとなくって感じだ」

//<1778> ユイ
<1778> ユイ

//<1779> 「それはー…なんていうか、ちょっと嬉しいかな」
<1779> 「それはー…なんていうか、ちょっと嬉しいかな」

//<1780> 音無
<1780> 音無

//<1781> クソ坊主
<1781> クソ坊主

//<1782> 代理人
<1782> 代理人

//<1783> 微妙すぎるイケメン
<1783> 微妙すぎるイケメン

//<1784> ロリコン
<1784> ロリコン

//<1785> メガネ仲間
<1785> メガネ仲間

//<1786> 暗算日本記録保持者
<1786> 暗算日本記録保持者

//<1787> 通り魔
<1787> 通り魔

//<1788> 記憶ナシ男
<1788> 記憶ナシ男

//<1789> 音速
<1789> 音速

//<1790> 無限
<1790> 無限

//<1791> エロ侍
<1791> エロ侍

//<1792> エロエロ団ナンバー１
<1792> エロエロ団ナンバー１

//<1793> ただのエロ少年
<1793> ただのエロ少年

//<1794> ユリブサイク
<1794> ユリブサイク

//<1795> ドピュッシー
<1795> ドピュッシー

//<1796> アメリカンエロドッグ
<1796> アメリカンエロドッグ

//<1797> ゼウス
<1797> ゼウス

//<1798> 日向markⅡ
<1798> 日向markⅡ

//<1799> 糞虫
<1799> 糞虫

//<1800> 量産型日向
<1800> 量産型日向

//<1801> ？？
<1801> ？？

//<1802> 「そうか？」
<1802> 「そうか？」

//<1803> ユイ
<1803> ユイ

//<1804> 「あたし、ひとりっ子だったからさ」
<1804> 「あたし、ひとりっ子だったからさ」

//<1805> ユイ
<1805> ユイ

//<1806> 「…もしお兄ちゃんがいたら…、こんな感じなのかなーって考えたことがあったよ」
<1806> 「…もしお兄ちゃんがいたら…、こんな感じなのかなーって考えたことがあったよ」

//<1807> 音無
<1807> 音無

//<1808> クソ坊主
<1808> クソ坊主

//<1809> 代理人
<1809> 代理人

//<1810> 微妙すぎるイケメン
<1810> 微妙すぎるイケメン

//<1811> ロリコン
<1811> ロリコン

//<1812> メガネ仲間
<1812> メガネ仲間

//<1813> 暗算日本記録保持者
<1813> 暗算日本記録保持者

//<1814> 通り魔
<1814> 通り魔

//<1815> 記憶ナシ男
<1815> 記憶ナシ男

//<1816> 音速
<1816> 音速

//<1817> 無限
<1817> 無限

//<1818> エロ侍
<1818> エロ侍

//<1819> エロエロ団ナンバー１
<1819> エロエロ団ナンバー１

//<1820> ただのエロ少年
<1820> ただのエロ少年

//<1821> ユリブサイク
<1821> ユリブサイク

//<1822> ドピュッシー
<1822> ドピュッシー

//<1823> アメリカンエロドッグ
<1823> アメリカンエロドッグ

//<1824> ゼウス
<1824> ゼウス

//<1825> 日向markⅡ
<1825> 日向markⅡ

//<1826> 糞虫
<1826> 糞虫

//<1827> 量産型日向
<1827> 量産型日向

//<1828> ？？
<1828> ？？

//<1829> 「そっか」
<1829> 「そっか」

//<1830> それにしても、なんだろうこの感覚は。
<1830> それにしても、なんだろうこの感覚は。

//<1831> ユイをおぶってからずっと頭の中にモヤモヤした物を感じる。
<1831> ユイをおぶってからずっと頭の中にモヤモヤした物を感じる。

//<1832> 起きているのに脳の奥の方がまだ目覚めきっていないような、思考が今ひとつまとまりきらない気持ち悪さ。
<1832> 起きているのに脳の奥の方がまだ目覚めきっていないような、思考が今ひとつまとまりきらない気持ち悪さ。

//<1833> 何かを思い出そうとしている…？
<1833> 何かを思い出そうとしている…？

//<1834> でもそれを拒んでいる何かもある。
<1834> でもそれを拒んでいる何かもある。

//<1835> 俺の生前って一体どういう…。
<1835> 俺の生前って一体どういう…。

//<1836> ユイ
<1836> ユイ

//<1837> 「…お兄ちゃん」
<1837> 「…お兄ちゃん」

//<1838> 音無
<1838> 音無

//<1839> クソ坊主
<1839> クソ坊主

//<1840> 代理人
<1840> 代理人

//<1841> 微妙すぎるイケメン
<1841> 微妙すぎるイケメン

//<1842> ロリコン
<1842> ロリコン

//<1843> メガネ仲間
<1843> メガネ仲間

//<1844> 暗算日本記録保持者
<1844> 暗算日本記録保持者

//<1845> 通り魔
<1845> 通り魔

//<1846> 記憶ナシ男
<1846> 記憶ナシ男

//<1847> 音速
<1847> 音速

//<1848> 無限
<1848> 無限

//<1849> エロ侍
<1849> エロ侍

//<1850> エロエロ団ナンバー１
<1850> エロエロ団ナンバー１

//<1851> ただのエロ少年
<1851> ただのエロ少年

//<1852> ユリブサイク
<1852> ユリブサイク

//<1853> ドピュッシー
<1853> ドピュッシー

//<1854> アメリカンエロドッグ
<1854> アメリカンエロドッグ

//<1855> ゼウス
<1855> ゼウス

//<1856> 日向markⅡ
<1856> 日向markⅡ

//<1857> 糞虫
<1857> 糞虫

//<1858> 量産型日向
<1858> 量産型日向

//<1859> ？？
<1859> ？？

//<1860> 「え…？」
<1860> 「え…？」

//<1861> ユイ
<1861> ユイ

//<1862> 「ほら、賭けに負けた時の呼び方、まだ継続してるでしょ？」
<1862> 「ほら、賭けに負けた時の呼び方、まだ継続してるでしょ？」

//<1863> 音無
<1863> 音無

//<1864> クソ坊主
<1864> クソ坊主

//<1865> 代理人
<1865> 代理人

//<1866> 微妙すぎるイケメン
<1866> 微妙すぎるイケメン

//<1867> ロリコン
<1867> ロリコン

//<1868> メガネ仲間
<1868> メガネ仲間

//<1869> 暗算日本記録保持者
<1869> 暗算日本記録保持者

//<1870> 通り魔
<1870> 通り魔

//<1871> 記憶ナシ男
<1871> 記憶ナシ男

//<1872> 音速
<1872> 音速

//<1873> 無限
<1873> 無限

//<1874> エロ侍
<1874> エロ侍

//<1875> エロエロ団ナンバー１
<1875> エロエロ団ナンバー１

//<1876> ただのエロ少年
<1876> ただのエロ少年

//<1877> ユリブサイク
<1877> ユリブサイク

//<1878> ドピュッシー
<1878> ドピュッシー

//<1879> アメリカンエロドッグ
<1879> アメリカンエロドッグ

//<1880> ゼウス
<1880> ゼウス

//<1881> 日向markⅡ
<1881> 日向markⅡ

//<1882> 糞虫
<1882> 糞虫

//<1883> 量産型日向
<1883> 量産型日向

//<1884> ？？
<1884> ？？

//<1885> 「別にそこまでこだわってないから、やめたきゃやめていいんだぞ」
<1885> 「別にそこまでこだわってないから、やめたきゃやめていいんだぞ」

//<1886> ユイ
<1886> ユイ

//<1887> 「じゃあ、このおんぶが終わったらやめる」
<1887> 「じゃあ、このおんぶが終わったらやめる」

//<1888> 音無
<1888> 音無

//<1889> クソ坊主
<1889> クソ坊主

//<1890> 代理人
<1890> 代理人

//<1891> 微妙すぎるイケメン
<1891> 微妙すぎるイケメン

//<1892> ロリコン
<1892> ロリコン

//<1893> メガネ仲間
<1893> メガネ仲間

//<1894> 暗算日本記録保持者
<1894> 暗算日本記録保持者

//<1895> 通り魔
<1895> 通り魔

//<1896> 記憶ナシ男
<1896> 記憶ナシ男

//<1897> 音速
<1897> 音速

//<1898> 無限
<1898> 無限

//<1899> エロ侍
<1899> エロ侍

//<1900> エロエロ団ナンバー１
<1900> エロエロ団ナンバー１

//<1901> ただのエロ少年
<1901> ただのエロ少年

//<1902> ユリブサイク
<1902> ユリブサイク

//<1903> ドピュッシー
<1903> ドピュッシー

//<1904> アメリカンエロドッグ
<1904> アメリカンエロドッグ

//<1905> ゼウス
<1905> ゼウス

//<1906> 日向markⅡ
<1906> 日向markⅡ

//<1907> 糞虫
<1907> 糞虫

//<1908> 量産型日向
<1908> 量産型日向

//<1909> ？？
<1909> ？？

//<1910> 「じゃあ、このおんぶを続ければずっとお兄ちゃんか」
<1910> 「じゃあ、このおんぶを続ければずっとお兄ちゃんか」

//<1911> ユイ
<1911> ユイ

//<1912> 「お兄ちゃんの間は、甘やかしてよ」
<1912> 「お兄ちゃんの間は、甘やかしてよ」

//<1913> 音無
<1913> 音無

//<1914> クソ坊主
<1914> クソ坊主

//<1915> 代理人
<1915> 代理人

//<1916> 微妙すぎるイケメン
<1916> 微妙すぎるイケメン

//<1917> ロリコン
<1917> ロリコン

//<1918> メガネ仲間
<1918> メガネ仲間

//<1919> 暗算日本記録保持者
<1919> 暗算日本記録保持者

//<1920> 通り魔
<1920> 通り魔

//<1921> 記憶ナシ男
<1921> 記憶ナシ男

//<1922> 音速
<1922> 音速

//<1923> 無限
<1923> 無限

//<1924> エロ侍
<1924> エロ侍

//<1925> エロエロ団ナンバー１
<1925> エロエロ団ナンバー１

//<1926> ただのエロ少年
<1926> ただのエロ少年

//<1927> ユリブサイク
<1927> ユリブサイク

//<1928> ドピュッシー
<1928> ドピュッシー

//<1929> アメリカンエロドッグ
<1929> アメリカンエロドッグ

//<1930> ゼウス
<1930> ゼウス

//<1931> 日向markⅡ
<1931> 日向markⅡ

//<1932> 糞虫
<1932> 糞虫

//<1933> 量産型日向
<1933> 量産型日向

//<1934> ？？
<1934> ？？

//<1935> 「十分甘やかしてると思うけどな」
<1935> 「十分甘やかしてると思うけどな」

//<1936> ユイ
<1936> ユイ

//<1937> 「もっと、笛吹いたら走って飛んでくるくらい」
<1937> 「もっと、笛吹いたら走って飛んでくるくらい」

//<1938> 音無
<1938> 音無

//<1939> クソ坊主
<1939> クソ坊主

//<1940> 代理人
<1940> 代理人

//<1941> 微妙すぎるイケメン
<1941> 微妙すぎるイケメン

//<1942> ロリコン
<1942> ロリコン

//<1943> メガネ仲間
<1943> メガネ仲間

//<1944> 暗算日本記録保持者
<1944> 暗算日本記録保持者

//<1945> 通り魔
<1945> 通り魔

//<1946> 記憶ナシ男
<1946> 記憶ナシ男

//<1947> 音速
<1947> 音速

//<1948> 無限
<1948> 無限

//<1949> エロ侍
<1949> エロ侍

//<1950> エロエロ団ナンバー１
<1950> エロエロ団ナンバー１

//<1951> ただのエロ少年
<1951> ただのエロ少年

//<1952> ユリブサイク
<1952> ユリブサイク

//<1953> ドピュッシー
<1953> ドピュッシー

//<1954> アメリカンエロドッグ
<1954> アメリカンエロドッグ

//<1955> ゼウス
<1955> ゼウス

//<1956> 日向markⅡ
<1956> 日向markⅡ

//<1957> 糞虫
<1957> 糞虫

//<1958> 量産型日向
<1958> 量産型日向

//<1959> ？？
<1959> ？？

//<1960> 「それはお兄ちゃんじゃないよな？」
<1960> 「それはお兄ちゃんじゃないよな？」

//<1961> 音無
<1961> 音無

//<1962> クソ坊主
<1962> クソ坊主

//<1963> 代理人
<1963> 代理人

//<1964> 微妙すぎるイケメン
<1964> 微妙すぎるイケメン

//<1965> ロリコン
<1965> ロリコン

//<1966> メガネ仲間
<1966> メガネ仲間

//<1967> 暗算日本記録保持者
<1967> 暗算日本記録保持者

//<1968> 通り魔
<1968> 通り魔

//<1969> 記憶ナシ男
<1969> 記憶ナシ男

//<1970> 音速
<1970> 音速

//<1971> 無限
<1971> 無限

//<1972> エロ侍
<1972> エロ侍

//<1973> エロエロ団ナンバー１
<1973> エロエロ団ナンバー１

//<1974> ただのエロ少年
<1974> ただのエロ少年

//<1975> ユリブサイク
<1975> ユリブサイク

//<1976> ドピュッシー
<1976> ドピュッシー

//<1977> アメリカンエロドッグ
<1977> アメリカンエロドッグ

//<1978> ゼウス
<1978> ゼウス

//<1979> 日向markⅡ
<1979> 日向markⅡ

//<1980> 糞虫
<1980> 糞虫

//<1981> 量産型日向
<1981> 量産型日向

//<1982> ？？
<1982> ？？

//<1983> 「まぁ、可能な限りはかまってやるよ」
<1983> 「まぁ、可能な限りはかまってやるよ」

//<1984> ユイ
<1984> ユイ

//<1985> 「やったー」
<1985> 「やったー」

//<1986> ユイ
<1986> ユイ

//<1987> 「お兄ちゃん、ありがとね」
<1987> 「お兄ちゃん、ありがとね」

//<1988> ──おにぃちゃん…。
<1988> ──おにぃちゃん…。

//<1989> se_heartbeat
<1989> se_heartbeat
{31d22} 0a // 1989

//<1990> 音無
<1990> 音無

//<1991> クソ坊主
<1991> クソ坊主

//<1992> 代理人
<1992> 代理人

//<1993> 微妙すぎるイケメン
<1993> 微妙すぎるイケメン

//<1994> ロリコン
<1994> ロリコン

//<1995> メガネ仲間
<1995> メガネ仲間

//<1996> 暗算日本記録保持者
<1996> 暗算日本記録保持者

//<1997> 通り魔
<1997> 通り魔

//<1998> 記憶ナシ男
<1998> 記憶ナシ男

//<1999> 音速
<1999> 音速

//<2000> 無限
<2000> 無限

//<2001> エロ侍
<2001> エロ侍

//<2002> エロエロ団ナンバー１
<2002> エロエロ団ナンバー１

//<2003> ただのエロ少年
<2003> ただのエロ少年

//<2004> ユリブサイク
<2004> ユリブサイク

//<2005> ドピュッシー
<2005> ドピュッシー

//<2006> アメリカンエロドッグ
<2006> アメリカンエロドッグ

//<2007> ゼウス
<2007> ゼウス

//<2008> 日向markⅡ
<2008> 日向markⅡ

//<2009> 糞虫
<2009> 糞虫

//<2010> 量産型日向
<2010> 量産型日向

//<2011> ？？
<2011> ？？

//<2012> 「…っ！」
<2012> 「…っ！」

//<2013> ──ありがとね…。
<2013> ──ありがとね…。

//<2014> se_heartbeat
<2014> se_heartbeat
{328ee} 0a // 2014

//<2015> 音無
<2015> 音無

//<2016> クソ坊主
<2016> クソ坊主

//<2017> 代理人
<2017> 代理人

//<2018> 微妙すぎるイケメン
<2018> 微妙すぎるイケメン

//<2019> ロリコン
<2019> ロリコン

//<2020> メガネ仲間
<2020> メガネ仲間

//<2021> 暗算日本記録保持者
<2021> 暗算日本記録保持者

//<2022> 通り魔
<2022> 通り魔

//<2023> 記憶ナシ男
<2023> 記憶ナシ男

//<2024> 音速
<2024> 音速

//<2025> 無限
<2025> 無限

//<2026> エロ侍
<2026> エロ侍

//<2027> エロエロ団ナンバー１
<2027> エロエロ団ナンバー１

//<2028> ただのエロ少年
<2028> ただのエロ少年

//<2029> ユリブサイク
<2029> ユリブサイク

//<2030> ドピュッシー
<2030> ドピュッシー

//<2031> アメリカンエロドッグ
<2031> アメリカンエロドッグ

//<2032> ゼウス
<2032> ゼウス

//<2033> 日向markⅡ
<2033> 日向markⅡ

//<2034> 糞虫
<2034> 糞虫

//<2035> 量産型日向
<2035> 量産型日向

//<2036> ？？
<2036> ？？

//<2037> 「あ…っ…」
<2037> 「あ…っ…」

//<2038> se_heartbeat
<2038> se_heartbeat
{33467} 0a // 2038

//<2039> nothing
<2039> nothing

//<2040> 
<2040> 

//<2041> 
<2041> 

//<2042> nothing
<2042> nothing

//<2043> ユイ
<2043> ユイ

//<2044> 「おに…先輩？」
<2044> 「おに…先輩？」

//<2045> 音無
<2045> 音無

//<2046> クソ坊主
<2046> クソ坊主

//<2047> 代理人
<2047> 代理人

//<2048> 微妙すぎるイケメン
<2048> 微妙すぎるイケメン

//<2049> ロリコン
<2049> ロリコン

//<2050> メガネ仲間
<2050> メガネ仲間

//<2051> 暗算日本記録保持者
<2051> 暗算日本記録保持者

//<2052> 通り魔
<2052> 通り魔

//<2053> 記憶ナシ男
<2053> 記憶ナシ男

//<2054> 音速
<2054> 音速

//<2055> 無限
<2055> 無限

//<2056> エロ侍
<2056> エロ侍

//<2057> エロエロ団ナンバー１
<2057> エロエロ団ナンバー１

//<2058> ただのエロ少年
<2058> ただのエロ少年

//<2059> ユリブサイク
<2059> ユリブサイク

//<2060> ドピュッシー
<2060> ドピュッシー

//<2061> アメリカンエロドッグ
<2061> アメリカンエロドッグ

//<2062> ゼウス
<2062> ゼウス

//<2063> 日向markⅡ
<2063> 日向markⅡ

//<2064> 糞虫
<2064> 糞虫

//<2065> 量産型日向
<2065> 量産型日向

//<2066> ？？
<2066> ？？

//<2067> 「…い…っ、頭が…はぁはぁ…」
<2067> 「…い…っ、頭が…はぁはぁ…」

//<2068> 痛い…？　うずく…、無理矢理頭の中のかさぶたを剥がされるようなっ…。
<2068> 痛い…？　うずく…、無理矢理頭の中のかさぶたを剥がされるようなっ…。

//<2069> 意識の中心に熱湯を注がれるような…、そんな形容しがたい感覚が息を吐く度俺を襲ってくる。
<2069> 意識の中心に熱湯を注がれるような…、そんな形容しがたい感覚が息を吐く度俺を襲ってくる。

//<2070> ユイ
<2070> ユイ

//<2071> 「ちょっと、先輩？　先輩？」
<2071> 「ちょっと、先輩？　先輩？」

//<2072> ユイを背負ったまま地面に膝をつく。
<2072> ユイを背負ったまま地面に膝をつく。

//<2073> 視界が揺れて頭の中が冷たくなっていく。
<2073> 視界が揺れて頭の中が冷たくなっていく。

//<2074> 意識が…遠のく…
<2074> 意識が…遠のく…

//<2075> 20_一度目の音無の過去
<2075> 20_一度目の音無の過去

//<2076> ユイ
<2076> ユイ

//<2077> 「先輩っ！」
<2077> 「先輩っ！」

//<2078> nothing
<2078> nothing

//<2079> nothing
<2079> nothing

//<2080> nothing
<2080> nothing

//<2081> nothing
<2081> nothing

//<2082> nothing
<2082> nothing

//<2083> 音無
<2083> 音無

//<2084> クソ坊主
<2084> クソ坊主

//<2085> 代理人
<2085> 代理人

//<2086> 微妙すぎるイケメン
<2086> 微妙すぎるイケメン

//<2087> ロリコン
<2087> ロリコン

//<2088> メガネ仲間
<2088> メガネ仲間

//<2089> 暗算日本記録保持者
<2089> 暗算日本記録保持者

//<2090> 通り魔
<2090> 通り魔

//<2091> 記憶ナシ男
<2091> 記憶ナシ男

//<2092> 音速
<2092> 音速

//<2093> 無限
<2093> 無限

//<2094> エロ侍
<2094> エロ侍

//<2095> エロエロ団ナンバー１
<2095> エロエロ団ナンバー１

//<2096> ただのエロ少年
<2096> ただのエロ少年

//<2097> ユリブサイク
<2097> ユリブサイク

//<2098> ドピュッシー
<2098> ドピュッシー

//<2099> アメリカンエロドッグ
<2099> アメリカンエロドッグ

//<2100> ゼウス
<2100> ゼウス

//<2101> 日向markⅡ
<2101> 日向markⅡ

//<2102> 糞虫
<2102> 糞虫

//<2103> 量産型日向
<2103> 量産型日向

//<2104> ？？
<2104> ？？

//<2105> 「…はっ！」
<2105> 「…はっ！」

//<2106> nothing
<2106> nothing

//<2107> nothing
<2107> nothing

//<2108> nothing
<2108> nothing

//<2109> nothing
<2109> nothing

//<2110> nothing
<2110> nothing

//<2111> ユイ
<2111> ユイ

//<2112> 「大丈夫ですか？　生きてます？」
<2112> 「大丈夫ですか？　生きてます？」

//<2113> 音無
<2113> 音無

//<2114> クソ坊主
<2114> クソ坊主

//<2115> 代理人
<2115> 代理人

//<2116> 微妙すぎるイケメン
<2116> 微妙すぎるイケメン

//<2117> ロリコン
<2117> ロリコン

//<2118> メガネ仲間
<2118> メガネ仲間

//<2119> 暗算日本記録保持者
<2119> 暗算日本記録保持者

//<2120> 通り魔
<2120> 通り魔

//<2121> 記憶ナシ男
<2121> 記憶ナシ男

//<2122> 音速
<2122> 音速

//<2123> 無限
<2123> 無限

//<2124> エロ侍
<2124> エロ侍

//<2125> エロエロ団ナンバー１
<2125> エロエロ団ナンバー１

//<2126> ただのエロ少年
<2126> ただのエロ少年

//<2127> ユリブサイク
<2127> ユリブサイク

//<2128> ドピュッシー
<2128> ドピュッシー

//<2129> アメリカンエロドッグ
<2129> アメリカンエロドッグ

//<2130> ゼウス
<2130> ゼウス

//<2131> 日向markⅡ
<2131> 日向markⅡ

//<2132> 糞虫
<2132> 糞虫

//<2133> 量産型日向
<2133> 量産型日向

//<2134> ？？
<2134> ？？

//<2135> 「いや…死んでる…、俺、死んだんだ…」
<2135> 「いや…死んでる…、俺、死んだんだ…」

//<2136> nothing
<2136> nothing

//<2137> nothing
<2137> nothing

//<2138> nothing
<2138> nothing

//<2139> nothing
<2139> nothing

//<2140> nothing
<2140> nothing

//<2141> ユイ
<2141> ユイ

//<2142> 「…先輩…？」
<2142> 「…先輩…？」

//<2143> 音無
<2143> 音無

//<2144> クソ坊主
<2144> クソ坊主

//<2145> 代理人
<2145> 代理人

//<2146> 微妙すぎるイケメン
<2146> 微妙すぎるイケメン

//<2147> ロリコン
<2147> ロリコン

//<2148> メガネ仲間
<2148> メガネ仲間

//<2149> 暗算日本記録保持者
<2149> 暗算日本記録保持者

//<2150> 通り魔
<2150> 通り魔

//<2151> 記憶ナシ男
<2151> 記憶ナシ男

//<2152> 音速
<2152> 音速

//<2153> 無限
<2153> 無限

//<2154> エロ侍
<2154> エロ侍

//<2155> エロエロ団ナンバー１
<2155> エロエロ団ナンバー１

//<2156> ただのエロ少年
<2156> ただのエロ少年

//<2157> ユリブサイク
<2157> ユリブサイク

//<2158> ドピュッシー
<2158> ドピュッシー

//<2159> アメリカンエロドッグ
<2159> アメリカンエロドッグ

//<2160> ゼウス
<2160> ゼウス

//<2161> 日向markⅡ
<2161> 日向markⅡ

//<2162> 糞虫
<2162> 糞虫

//<2163> 量産型日向
<2163> 量産型日向

//<2164> ？？
<2164> ？？

//<2165> 「…俺、妹がいた…」
<2165> 「…俺、妹がいた…」

//<2166> nothing
<2166> nothing

//<2167> nothing
<2167> nothing

//<2168> nothing
<2168> nothing

//<2169> nothing
<2169> nothing

//<2170> nothing
<2170> nothing

//<2171> ユイ
<2171> ユイ

//<2172> 「ひょっとして記憶戻ったんですか？」
<2172> 「ひょっとして記憶戻ったんですか？」

//<2173> 音無
<2173> 音無

//<2174> クソ坊主
<2174> クソ坊主

//<2175> 代理人
<2175> 代理人

//<2176> 微妙すぎるイケメン
<2176> 微妙すぎるイケメン

//<2177> ロリコン
<2177> ロリコン

//<2178> メガネ仲間
<2178> メガネ仲間

//<2179> 暗算日本記録保持者
<2179> 暗算日本記録保持者

//<2180> 通り魔
<2180> 通り魔

//<2181> 記憶ナシ男
<2181> 記憶ナシ男

//<2182> 音速
<2182> 音速

//<2183> 無限
<2183> 無限

//<2184> エロ侍
<2184> エロ侍

//<2185> エロエロ団ナンバー１
<2185> エロエロ団ナンバー１

//<2186> ただのエロ少年
<2186> ただのエロ少年

//<2187> ユリブサイク
<2187> ユリブサイク

//<2188> ドピュッシー
<2188> ドピュッシー

//<2189> アメリカンエロドッグ
<2189> アメリカンエロドッグ

//<2190> ゼウス
<2190> ゼウス

//<2191> 日向markⅡ
<2191> 日向markⅡ

//<2192> 糞虫
<2192> 糞虫

//<2193> 量産型日向
<2193> 量産型日向

//<2194> ？？
<2194> ？？

//<2195> 「…ああ」
<2195> 「…ああ」

//<2196> 思い出した…。
<2196> 思い出した…。

//<2197> 白
<2197> 白

//<2198> 俺には妹がいて…、でも何もしてやれないまま死なせてしまった。
<2198> 俺には妹がいて…、でも何もしてやれないまま死なせてしまった。

//<2199> あげく自分自身、夢半ばに一生を終えた…。
<2199> あげく自分自身、夢半ばに一生を終えた…。

//<2200> 誰ひとり、救えなかった。
<2200> 誰ひとり、救えなかった。

//<2201> 何ひとつ、叶えられなかった。
<2201> 何ひとつ、叶えられなかった。

//<2202> 俺は何のために生きていたのか…。
<2202> 俺は何のために生きていたのか…。

//<2203> こんな運命を定めたのは誰だ？
<2203> こんな運命を定めたのは誰だ？

//<2204> …これが、神によって敷かれた、俺という列車のレールだったのか？
<2204> …これが、神によって敷かれた、俺という列車のレールだったのか？

//<2205> この場所にいるみんなも、俺みたいに報われない人生を送ってきたっていうのか？
<2205> この場所にいるみんなも、俺みたいに報われない人生を送ってきたっていうのか？

//<2206> 弟妹を奪われたゆり、声を奪われた岩沢…。
<2206> 弟妹を奪われたゆり、声を奪われた岩沢…。

//<2207> 弟妹を奪われたゆり。
<2207> 弟妹を奪われたゆり。

//<2208> 声を奪われた岩沢。
<2208> 声を奪われた岩沢。

//<2209> …きっと、そうに違いない。
<2209> …きっと、そうに違いない。

//<2210> そりゃ抗いたくもなる。
<2210> そりゃ抗いたくもなる。

//<2211> 抵抗もしたくなる。
<2211> 抵抗もしたくなる。

//<2212> 自分がここにいると、示したくなる。
<2212> 自分がここにいると、示したくなる。

//<2213> nothing
<2213> nothing

//<2214> nothing
<2214> nothing

//<2215> nothing
<2215> nothing

//<2216> nothing
<2216> nothing

//<2217> nothing
<2217> nothing

//<2218> ユイ
<2218> ユイ

//<2219> 「先輩…大丈夫ですか…？」
<2219> 「先輩…大丈夫ですか…？」

//<2220> 音無
<2220> 音無

//<2221> クソ坊主
<2221> クソ坊主

//<2222> 代理人
<2222> 代理人

//<2223> 微妙すぎるイケメン
<2223> 微妙すぎるイケメン

//<2224> ロリコン
<2224> ロリコン

//<2225> メガネ仲間
<2225> メガネ仲間

//<2226> 暗算日本記録保持者
<2226> 暗算日本記録保持者

//<2227> 通り魔
<2227> 通り魔

//<2228> 記憶ナシ男
<2228> 記憶ナシ男

//<2229> 音速
<2229> 音速

//<2230> 無限
<2230> 無限

//<2231> エロ侍
<2231> エロ侍

//<2232> エロエロ団ナンバー１
<2232> エロエロ団ナンバー１

//<2233> ただのエロ少年
<2233> ただのエロ少年

//<2234> ユリブサイク
<2234> ユリブサイク

//<2235> ドピュッシー
<2235> ドピュッシー

//<2236> アメリカンエロドッグ
<2236> アメリカンエロドッグ

//<2237> ゼウス
<2237> ゼウス

//<2238> 日向markⅡ
<2238> 日向markⅡ

//<2239> 糞虫
<2239> 糞虫

//<2240> 量産型日向
<2240> 量産型日向

//<2241> ？？
<2241> ？？

//<2242> 「…大丈夫…、だと思う」
<2242> 「…大丈夫…、だと思う」

//<2243> nothing
<2243> nothing

//<2244> nothing
<2244> nothing

//<2245> nothing
<2245> nothing

//<2246> nothing
<2246> nothing

//<2247> nothing
<2247> nothing

//<2248> ユイに支えられて立ち上がる。
<2248> ユイに支えられて立ち上がる。

//<2249> 音無
<2249> 音無

//<2250> クソ坊主
<2250> クソ坊主

//<2251> 代理人
<2251> 代理人

//<2252> 微妙すぎるイケメン
<2252> 微妙すぎるイケメン
